case,subcase_id,subcase,method,GP_method,RMISE,coverage,CI_width,rmw2,rmw2_emp,n_expected,n_read,fit_fail,pred_fail,CI_fail,OOM,Timeout,unknown_missing,mean_time_total,mean_time_fit,max_time_fit,oracle_RMISE,rel_RMISE,rel_rmw2_emp_bound
3re,5,"d=500, n_i=10",Local-GAM,Empirical,2.1186743328467132,0.63559,0.5135891272099922,0.5262453060627071,0.19610218264327117,2,2,0,0,0,0,0,0,0.2735916666666667,0.14196666666666669,0.1673,0.2247278895668049,9.427732076026526,2.6835260014418005
3re,5,"d=500, n_i=10",Oracle-GP,Individual,0.2247278895668049,0.9440299999999999,0.24389585796383045,NA,0.19610218264327117,2,2,0,0,0,0,0,0,0.08045833333333333,3.333333333333706e-5,3.333333333334447e-5,0.2247278895668049,1,NA
3re,5,"d=500, n_i=10",PACE-AIC-GCV,FPC,1.2072466115361304,0.96419,1.9722088956714816,0.47279993178102875,0.19610218264327117,2,2,0,0,0,0,0,0,11.467416666666667,8.96395,9.370166666666668,0.2247278895668049,5.372037328625614,2.410987605584674
3re,5,"d=500, n_i=10",PACE-AIC-default,FPC,1.3375012954289875,0.96592,2.227798233399001,0.4205008060058245,0.19610218264327117,2,2,0,0,0,0,0,0,6.330866666666667,3.874375,3.8744333333333336,0.2247278895668049,5.951648004202826,2.1442943690777585
3re,5,"d=500, n_i=10",PACE-BIC-GCV,FPC,1.2072466115361304,0.96419,1.9722088956714816,0.47279993178102875,0.19610218264327117,2,2,0,0,0,0,0,0,11.763083333333334,9.273358333333334,9.290166666666668,0.2247278895668049,5.372037328625614,2.410987605584674
3re,5,"d=500, n_i=10",PACE-BIC-default,FPC,1.3375012954289875,0.96592,2.227798233399001,0.4205008060058245,0.19610218264327117,2,2,0,0,0,0,0,0,6.407716666666667,3.6193500000000003,3.8743833333333337,0.2247278895668049,5.951648004202826,2.1442943690777585
3re,5,"d=500, n_i=10",PACE-FVE95-GCV,FPC,1.943767521173354,0.65654,1.2585689013084567,0.6169516446135097,0.19610218264327117,2,2,0,0,0,0,0,0,17.070425,13.993883333333335,16.083083333333335,0.2247278895668049,8.64942720247248,3.1460722991329697
3re,5,"d=500, n_i=10",PACE-FVE95-default,FPC,2.4884324913400087,0.56293,1.288014190496292,0.7968973712052605,0.19610218264327117,2,2,0,0,0,0,0,0,5.672616666666666,3.8310833333333334,3.8694,0.2247278895668049,11.073091533662412,4.063684353044116
3re,5,"d=500, n_i=10",PACE-FVE99-GCV,FPC,1.2072466115361304,0.96419,1.9722088956714816,0.47279993178102875,0.19610218264327117,2,2,0,0,0,0,0,0,14.280566666666667,11.550158333333336,11.91306666666667,0.2247278895668049,5.372037328625614,2.410987605584674
3re,5,"d=500, n_i=10",PACE-FVE99-default,FPC,1.3375012954289875,0.96592,2.227798233399001,0.4205008060058245,0.19610218264327117,2,2,0,0,0,0,0,0,6.329291666666666,3.792675,3.7927833333333334,0.2247278895668049,5.951648004202826,2.1442943690777585
3re,5,"d=500, n_i=10",PACE-Oracle-GCV,FPC,1.2072466115361304,0.96419,1.9722088956714816,0.47279993178102875,0.19610218264327117,2,2,0,0,0,0,0,0,11.417191666666668,8.949733333333334,9.676833333333333,0.2247278895668049,5.372037328625614,2.410987605584674
3re,5,"d=500, n_i=10",PACE-Oracle-default,FPC,1.3375012954289875,0.96592,2.227798233399001,0.4205008060058245,0.19610218264327117,2,2,0,0,0,0,0,0,4.400733333333334,1.9962666666666666,1.9963333333333333,0.2247278895668049,5.951648004202826,2.1442943690777585
3re,5,"d=500, n_i=10",bayesFPCA-Oracle,Empirical,3.3174938405702505,0.74996,2.335741236629937,0.457815706914059,0.19610218264327117,2,2,0,0,0,0,0,0,2.321858333333333,2.1759666666666666,3.8378333333333337,0.2247278895668049,14.762270259224138,2.334577314454832
3re,5,"d=500, n_i=10",bayesFPCA-PVE95-L15,Empirical,2.87995091967345,0.74422,2.432055474819842,0.9304483890259199,0.19765603487481273,2,1,0,0,0,0,0.5,0,62.55446666666667,62.432599999999994,62.432599999999994,0.2247278895668049,12.815280405226813,4.707411992835068
3re,5,"d=500, n_i=10",bayesFPCA-PVE99-L15,Empirical,2.0111486321123024,0.90102,2.8091208333344206,0.6292092954564442,0.19765603487481273,2,1,0,0,0,0,0.5,0,51.5096,51.42281666666667,51.42281666666667,0.2247278895668049,8.94926142006263,3.183354840923323
