case,subcase_id,method,n_trials,n_read,n_complete,n_oom,n_timeout,n_resource_fail,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,n_nonresource_incomplete,n_successful_fits,prop_complete,prop_resource_fail,mean_fit_time,median_fit_time,sd_fit_time,max_fit_time,max_to_median_fit_time,mean_total_time_observed,max_total_time_observed,mean_total_time_complete,max_total_time_complete,fit_cutoff_minutes,fit_time_exempt,decision_stage,decision,decision_reason
2re,24,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.20809666666666668,0.2471833333333334,0.07850682153658864,0.27596666666666664,1.1164452835277456,0.38559999999999994,0.4938833333333333,0.38559999999999994,0.4938833333333333,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
2re,24,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4.333333333332708e-5,3.333333333334447e-5,1.4907119849983712e-5,6.666666666662971e-5,1.9999999999982232,0.15127000000000002,0.19891666666666663,0.15127000000000002,0.19891666666666663,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
2re,24,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,9.978706666666668,10.46695,1.066072359736638,10.526333333333332,1.0056734132993213,12.276193333333334,12.94995,12.276193333333334,12.94995,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
2re,24,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6.158253333333334,3.3730333333333333,5.038812280761212,12.889216666666668,3.821253866450574,6.313856666666667,13.0438,6.313856666666667,13.0438,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,1,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01269333333333333,0.00916666666666666,0.00811749311329825,0.02570000000000001,2.803636363636366,0.45497,0.46515,0.45497,0.46515,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,1,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01733999999999999,0.01746666666666667,2.496108081705493e-4,0.01754999999999998,1.0047709923664112,0.07724666666666667,0.07871666666666667,0.07724666666666667,0.07871666666666667,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,1,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01729,0.01309999999999999,0.00780142971227425,0.02778333333333333,2.1208651399491103,0.06508333333333333,0.07396666666666668,0.06508333333333333,0.07396666666666668,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,1,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.3333333333332245e-5,1.6666666666687037e-5,9.128709291750411e-6,3.333333333334447e-5,1.9999999999982236,0.04683333333333334,0.04695,0.04683333333333334,0.04695,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,1,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.00867333333333332,0.00774999999999999,0.00188711272701035,0.01083333333333333,1.3978494623655926,0.07231666666666667,0.07636666666666668,0.07231666666666667,0.07636666666666668,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,1,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.4632533333333333,0.32655,0.4110321527704506,1.0914499999999998,3.342367171949165,0.4991066666666667,1.1327,0.4991066666666667,1.1327,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,2,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01718333333333332,0.01773333333333333,0.00349430091561801,0.02155,1.2152255639097749,0.4655800000000001,0.47275000000000006,0.4655800000000001,0.47275000000000006,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,2,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01667999999999999,0.01696666666666664,7.413763476729441e-4,0.01716666666666665,1.0117878192534386,0.07837666666666668,0.08268333333333334,0.07837666666666668,0.08268333333333334,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,2,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01495666666666667,0.01761666666666667,0.00445467295220548,0.01893333333333335,1.0747398297067177,0.06461333333333333,0.06976666666666667,0.06461333333333333,0.06976666666666667,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,2,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.04697333333333334,0.04673333333333333,5.890906363012172e-4,0.04791666666666667,1.025320970042796,0.09723333333333334,0.09815,0.09723333333333334,0.09815,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,2,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.3333333333338546e-5,3.333333333334447e-5,1.666666666666483e-5,5.000000000000189e-5,1.4999999999995557,0.04358666666666667,0.04538333333333334,0.04358666666666667,0.04538333333333334,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,2,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.02082,0.02093333333333334,1.792732241270025e-4,0.02098333333333334,1.002388535031847,0.08684,0.08966666666666666,0.08684,0.08966666666666666,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,2,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.31672666666666666,0.32935000000000003,0.25324372225409875,0.5948166666666667,1.806032083396589,0.35606666666666664,0.63335,0.35606666666666664,0.63335,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,3,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01833999999999999,0.01768333333333333,0.00272716784310105,0.02208333333333332,1.2488218661639958,0.46046,0.47070000000000006,0.46046,0.47070000000000006,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,3,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01695,0.01641666666666665,9.263878477422166e-4,0.018,1.096446700507615,0.08129333333333333,0.08231666666666665,0.08129333333333333,0.08231666666666665,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,3,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01724333333333333,0.01613333333333333,0.00279142038714661,0.02174999999999999,1.3481404958677683,0.06800999999999999,0.07246666666666665,0.06800999999999999,0.07246666666666665,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,3,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01525666666666666,0.01553333333333334,9.941216111612177e-4,0.01653333333333332,1.064377682403432,0.06527000000000001,0.06741666666666667,0.06527000000000001,0.06741666666666667,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,3,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.33333333333267e-5,3.3333333333314856e-5,1.1785113019779728e-5,5.000000000000189e-5,1.5000000000008882,0.04646,0.0466,0.04646,0.0466,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,3,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.03479333333333334,0.03585,0.00168393553584717,0.03611666666666669,1.0074384007438408,0.09877,0.10256666666666668,0.09877,0.10256666666666668,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,3,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.22013,0.2168666666666667,0.18202473214129752,0.4784333333333333,2.2061174300645554,0.26667,0.5259,0.26667,0.5259,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,4,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.02991,0.02888333333333334,0.00306266949644333,0.03496666666666668,1.2106174264281595,0.49427333333333334,0.5024000000000001,0.49427333333333334,0.5024000000000001,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,4,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01681333333333333,0.01666666666666666,3.596680568400701e-4,0.01741666666666666,1.0450000000000002,0.08188333333333334,0.08473333333333333,0.08188333333333334,0.08473333333333333,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,4,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.02496666666666666,0.02463333333333333,0.00148122509355525,0.02729999999999999,1.1082543978349122,0.07569666666666666,0.07765,0.07569666666666666,0.07765,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,4,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01354999999999999,0.01356666666666666,4.151639569027176e-4,0.01408333333333334,1.0380835380835387,0.06356333333333333,0.06555,0.06356333333333333,0.06555,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,4,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.0000000000000757e-5,1.6666666666657428e-5,7.4535599250051e-6,3.333333333334447e-5,2.000000000001777,0.04667000000000001,0.05013333333333335,0.04667000000000001,0.05013333333333335,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,4,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.15727333333333335,0.15739999999999998,0.00198891371803248,0.1602666666666667,1.0182126217704366,0.23019,0.23293333333333335,0.23019,0.23293333333333335,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,4,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.5382633333333333,0.30108333333333337,0.4689083290236779,1.3606666666666667,4.519236091890395,0.5853833333333334,1.4056666666666666,0.5853833333333334,1.4056666666666666,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,5,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.02345333333333333,0.02536666666666667,0.00796317392054756,0.03285,1.295006570302234,0.84997,0.8603166666666666,0.84997,0.8603166666666666,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,5,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.03353999999999999,0.03269999999999999,0.00184460926305094,0.03558333333333333,1.0881753312945974,0.13167,0.13665000000000002,0.13167,0.13665000000000002,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,5,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.09349000000000005,0.09175,0.01546883336116708,0.11098333333333338,1.209627611262489,0.16536,0.18505,0.16536,0.18505,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,5,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.3333333333332245e-5,1.6666666666687037e-5,9.128709291750411e-6,3.333333333334447e-5,1.9999999999982236,0.05431333333333334,0.06353333333333336,0.05431333333333334,0.06353333333333336,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,5,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.01525,0.01526666666666667,4.254083006033394e-4,0.01575,1.031659388646288,0.13951,0.14354999999999998,0.13951,0.14354999999999998,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,5,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.10168,0.7772666666666666,0.9764742457916872,2.7467333333333332,3.5338365211424656,1.1680533333333334,2.8122666666666665,1.1680533333333334,2.8122666666666665,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,6,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.02984,0.02958333333333334,0.00436150458239151,0.03361666666666665,1.1363380281690134,0.8472366666666666,0.8589833333333333,0.8472366666666666,0.8589833333333333,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,6,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.03278666666666666,0.02851666666666667,0.00946746915612731,0.04971666666666664,1.74342489772063,0.12299,0.16636666666666666,0.12299,0.16636666666666666,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,6,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.10746,0.10753333333333331,0.014930127073955,0.1294833333333333,1.2041227526348417,0.18528666666666663,0.2031666666666667,0.18528666666666663,0.2031666666666667,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,6,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.10426333333333332,0.09501666666666668,0.01550656402230286,0.1226,1.2902999473776529,0.17321,0.19288333333333335,0.17321,0.19288333333333335,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,6,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.9999999999995217e-5,1.6666666666657428e-5,2.173067468401041e-5,6.666666666665932e-5,4.000000000001776,0.06343333333333334,0.06376666666666668,0.06343333333333334,0.06376666666666668,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,6,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.03120333333333333,0.03113333333333334,5.061291007901746e-4,0.03175000000000002,1.0198072805139191,0.16279333333333332,0.17026666666666665,0.16279333333333332,0.17026666666666665,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,6,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.8663333333333334,0.26571666666666666,1.3823208750744769,3.3388833333333334,12.565577369378412,0.9294833333333334,3.4001833333333336,0.9294833333333334,3.4001833333333336,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,7,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.03442333333333334,0.03164999999999998,0.00712624842863807,0.04668333333333333,1.4749868351764095,0.8621766666666667,0.8748666666666668,0.8621766666666667,0.8748666666666668,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,7,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.02946666666666666,0.02948333333333333,2.457980200625521e-4,0.02976666666666667,1.0096099491237989,0.11537,0.11728333333333334,0.11537,0.11728333333333334,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,7,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.11756666666666668,0.1077,0.02826161757185491,0.1610666666666667,1.4955122253172397,0.1858,0.22708333333333333,0.1858,0.22708333333333333,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,7,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.03373333333333333,0.02798333333333334,0.00897746406905152,0.04491666666666667,1.6051220964860036,0.09790333333333334,0.11596666666666668,0.09790333333333334,0.11596666666666668,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,7,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.666666666666411e-5,3.333333333334447e-5,1.3944333775559313e-5,4.9999999999987094e-5,1.4999999999991118,0.04722333333333333,0.05311666666666666,0.04722333333333333,0.05311666666666666,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,7,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.07743666666666667,0.07848333333333332,0.0041644394047165,0.08183333333333334,1.042684221703122,0.20869333333333337,0.21538333333333337,0.20869333333333337,0.21538333333333337,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,7,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5.809286666666667,1.3384,10.451942505392372,24.482033333333337,18.292015341701536,5.878566666666667,24.574166666666667,5.878566666666667,24.574166666666667,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,8,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.06871333333333333,0.06701666666666668,0.01360887373901471,0.08739999999999999,1.3041531957224566,0.8681333333333333,0.9056333333333332,0.8681333333333333,0.9056333333333332,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,8,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.03834666666666667,0.03993333333333335,0.00359473766621278,0.04001666666666666,1.0020868113522534,0.14677666666666667,0.15251666666666666,0.14677666666666667,0.15251666666666666,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,8,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.22045666666666663,0.2482666666666667,0.0653804311531958,0.2556333333333333,1.0296723952738989,0.2957166666666667,0.3307833333333334,0.2957166666666667,0.3307833333333334,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,8,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.02639666666666667,0.0266,6.79399244430942e-4,0.02701666666666667,1.0156641604010028,0.09589333333333334,0.09796666666666667,0.09589333333333334,0.09796666666666667,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,8,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.666666666666335e-5,1.6666666666657428e-5,8.109654631778893e-18,1.6666666666672234e-5,1.0000000000008884,0.05407,0.06125,0.05407,0.06125,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,8,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.42224,0.42805,0.02387673961085231,0.4476833333333333,1.0458669158587393,0.58103,0.6264000000000001,0.58103,0.6264000000000001,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,8,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.7169166666666666,0.6326166666666667,0.7216948913841638,1.9270666666666665,3.046183839607977,0.78354,1.9988833333333331,0.78354,1.9988833333333331,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,9,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.05781666666666666,0.05791666666666666,0.01518328302223644,0.07863333333333333,1.357697841726619,1.6464833333333333,1.6707,1.6464833333333333,1.6707,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,9,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.08595666666666667,0.05951666666666669,0.03670413729328676,0.12688333333333335,2.1318958274992994,0.28115666666666667,0.41353333333333336,0.28115666666666667,0.41353333333333336,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,9,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.95741,0.9391333333333332,0.13218596622435627,1.1562,1.2311350890892312,1.11824,1.3002333333333334,1.11824,1.3002333333333334,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,9,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4.3333333333333e-5,3.333333333334447e-5,3.24893144826998e-5,1.000000000000038e-4,2.9999999999991114,0.07462,0.08003333333333335,0.07462,0.08003333333333335,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,9,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.03833666666666666,0.03879999999999999,0.00679863548401034,0.04364999999999999,1.1250000000000002,0.3456633333333333,0.37416666666666665,0.3456633333333333,0.37416666666666665,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,9,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.6216333333333335,2.2969999999999997,2.471446917743171,6.669216666666666,2.903446524452184,2.71793,6.797533333333334,2.71793,6.797533333333334,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,10,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.04377666666666667,0.03851666666666666,0.01345426718760838,0.06766666666666667,1.7568152315015146,1.6052333333333335,1.6443333333333334,1.6052333333333335,1.6443333333333334,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,10,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.06713000000000001,0.0556,0.02328445893246776,0.10851666666666668,1.9517386091127096,0.20476666666666665,0.31045,0.20476666666666665,0.31045,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,10,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.7455333333333334,0.7227666666666667,0.1122035600544336,0.8605666666666667,1.190656274500761,0.87773,0.9897666666666666,0.87773,0.9897666666666666,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,10,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.17641,0.17693333333333333,0.00372828155231513,0.1814833333333334,1.025715900527506,0.24314333333333332,0.24888333333333332,0.24314333333333332,0.24888333333333332,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,10,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.6666666666670034e-5,3.333333333334447e-5,1.8257418583503526e-5,6.666666666665932e-5,1.9999999999991116,0.06413666666666666,0.07126666666666666,0.06413666666666666,0.07126666666666666,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,10,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.07135333333333332,0.06611666666666667,0.01133353186100628,0.09085,1.3740862112427528,0.4286333333333333,0.5040333333333333,0.4286333333333333,0.5040333333333333,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,10,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.0323666666666669,0.8463999999999999,0.9657465025679474,2.6766,3.1623345935727794,1.1041,2.7508166666666667,1.1041,2.7508166666666667,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,11,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.07617666666666667,0.07088333333333334,0.01849231296752489,0.10558333333333336,1.4895367975546674,1.72622,1.7437,1.72622,1.7437,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,11,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.06356333333333333,0.05681666666666667,0.015053914219675,0.09048333333333332,1.5925491346435905,0.20131,0.29114999999999996,0.20131,0.29114999999999996,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,11,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.2632433333333335,1.3712166666666668,0.3326120455742863,1.4712,1.0729157803896785,1.417703333333333,1.6169000000000002,1.417703333333333,1.6169000000000002,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,11,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.05965666666666667,0.05925000000000002,0.00196177357397726,0.06303333333333333,1.0638537271448658,0.14887999999999998,0.15253333333333333,0.14887999999999998,0.15253333333333333,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,11,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5.0000000000007815e-5,5.000000000000189e-5,1.666666666666483e-5,6.666666666668894e-5,1.3333333333337285,0.07557,0.07741666666666666,0.07557,0.07741666666666666,30,TRUE,initial,include,All runs completed; method exempt from the fitting-time cutoff
3re,11,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.21927666666666668,0.19838333333333333,0.05068322454224866,0.3094666666666666,1.5599428715449883,0.65125,0.7636,0.65125,0.7636,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,11,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.34248,1.5124166666666667,0.699468273285739,2.2305166666666665,1.4748030194501072,1.4254966666666666,2.3106166666666668,1.4254966666666666,2.3106166666666668,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,12,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.12618,0.12628333333333333,0.01190681644176049,0.13970000000000002,1.1062425762175006,1.7124833333333334,1.7415666666666667,1.7124833333333334,1.7415666666666667,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,12,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.06115333333333334,0.05921666666666667,0.00311805673100695,0.06475,1.0934421615536167,0.18151666666666663,0.19345,0.18151666666666663,0.19345,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,12,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.3629533333333337,1.4700333333333333,0.2271199882954675,1.5560666666666667,1.058524750005669,1.5141166666666668,1.7042500000000005,1.5141166666666668,1.7042500000000005,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
3re,12,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.04647333333333332,0.04633333333333332,0.0011553378534245,0.04793333333333332,1.0345323741007193,0.12486666666666668,0.12815,0.12486666666666668,0.12815,30,FALSE,initial,include,All runs completed; mean fitting time below 24 minutes and no fitting time exceeded the cutoff
