case,subcase_id,method,n_trials,n_read,n_complete,n_oom,n_timeout,n_resource_fail,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,n_nonresource_incomplete,n_successful_fits,prop_complete,prop_resource_fail,mean_fit_time,median_fit_time,sd_fit_time,max_fit_time,max_to_median_fit_time,mean_total_time_observed,max_total_time_observed,mean_total_time_complete,max_total_time_complete,decision,n_full_seeds,projected_total_hours,projected_total_hours_buffered,suggested_walltime_minutes
3re,9,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4.3333333333333e-5,3.333333333334447e-5,3.24893144826998e-5,1.0000000000000379e-4,2.9999999999991114,0.07462,0.08003333333333335,0.07462,0.08003333333333335,include,100,0.12436666666666668,0.15545833333333337,0.10004166666666668
3re,9,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.03833666666666666,0.03879999999999999,0.006798635484010342,0.043649999999999994,1.1250000000000002,0.3456633333333333,0.37416666666666665,0.3456633333333333,0.37416666666666665,include,100,0.5761055555555555,0.7201319444444444,0.4677083333333333
3re,9,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.6216333333333335,2.2969999999999997,2.471446917743171,6.669216666666666,2.903446524452184,2.71793,6.797533333333334,2.71793,6.797533333333334,include,100,4.529883333333333,5.662354166666667,8.496916666666667
3re,10,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.04377666666666667,0.038516666666666664,0.01345426718760838,0.06766666666666667,1.7568152315015146,1.6052333333333335,1.6443333333333334,1.6052333333333335,1.6443333333333334,include,100,2.675388888888889,3.3442361111111114,2.055416666666667
3re,10,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.06713000000000001,0.055600000000000004,0.023284458932467764,0.10851666666666668,1.9517386091127098,0.20476666666666665,0.31045,0.20476666666666665,0.31045,include,100,0.3412777777777778,0.42659722222222224,0.3880625
3re,10,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.7455333333333334,0.7227666666666667,0.1122035600544336,0.8605666666666667,1.190656274500761,0.87773,0.9897666666666666,0.87773,0.9897666666666666,include,100,1.4628833333333333,1.8286041666666666,1.2372083333333332
3re,10,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.17641,0.17693333333333333,0.0037282815523151354,0.18148333333333339,1.025715900527506,0.24314333333333332,0.24888333333333332,0.24314333333333332,0.24888333333333332,include,100,0.40523888888888887,0.506548611111111,0.3111041666666666
3re,10,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.6666666666670034e-5,3.333333333334447e-5,1.8257418583503526e-5,6.666666666665932e-5,1.9999999999991116,0.06413666666666666,0.07126666666666666,0.06413666666666666,0.07126666666666666,include,100,0.10689444444444443,0.13361805555555553,0.08908333333333332
3re,10,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.07135333333333332,0.06611666666666667,0.011333531861006286,0.09085000000000001,1.3740862112427528,0.4286333333333333,0.5040333333333333,0.4286333333333333,0.5040333333333333,include,100,0.7143888888888889,0.892986111111111,0.6300416666666666
3re,10,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.0323666666666667,0.8463999999999999,0.9657465025679474,2.6766,3.1623345935727794,1.1041,2.7508166666666667,1.1041,2.7508166666666667,include,100,1.840166666666667,2.300208333333334,3.4385208333333335
3re,11,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.07617666666666667,0.07088333333333334,0.01849231296752489,0.10558333333333335,1.4895367975546674,1.72622,1.7437,1.72622,1.7437,include,100,2.8770333333333338,3.596291666666667,2.179625
3re,11,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.06356333333333333,0.056816666666666675,0.015053914219675004,0.09048333333333333,1.5925491346435903,0.20131,0.29114999999999996,0.20131,0.29114999999999996,include,100,0.3355166666666667,0.41939583333333336,0.36393749999999997
3re,11,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.2632433333333335,1.3712166666666668,0.3326120455742863,1.4712,1.0729157803896783,1.4177033333333333,1.6169000000000002,1.4177033333333333,1.6169000000000002,include,100,2.3628388888888887,2.9535486111111107,2.0211250000000005
3re,11,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.05965666666666667,0.059250000000000025,0.001961773573977269,0.06303333333333333,1.0638537271448658,0.14887999999999998,0.15253333333333333,0.14887999999999998,0.15253333333333333,include,100,0.2481333333333333,0.3101666666666666,0.19066666666666665
3re,11,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5.0000000000007815e-5,5.000000000000189e-5,1.666666666666483e-5,6.666666666668894e-5,1.3333333333337283,0.07557,0.07741666666666666,0.07557,0.07741666666666666,include,100,0.12594999999999998,0.15743749999999998,0.09677083333333333
3re,11,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.21927666666666668,0.19838333333333333,0.05068322454224866,0.3094666666666666,1.5599428715449883,0.65125,0.7636,0.65125,0.7636,include,100,1.0854166666666667,1.3567708333333335,0.9544999999999999
3re,11,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.34248,1.5124166666666667,0.699468273285739,2.2305166666666665,1.4748030194501072,1.4254966666666666,2.3106166666666668,1.4254966666666666,2.3106166666666668,include,100,2.375827777777778,2.9697847222222222,2.8882708333333333
3re,12,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.12618,0.12628333333333333,0.011906816441760492,0.13970000000000002,1.1062425762175006,1.7124833333333334,1.7415666666666667,1.7124833333333334,1.7415666666666667,include,100,2.854138888888889,3.567673611111111,2.1769583333333333
3re,12,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.06115333333333334,0.05921666666666667,0.003118056731006953,0.06475,1.0934421615536167,0.18151666666666666,0.19344999999999998,0.18151666666666666,0.19344999999999998,include,100,0.3025277777777778,0.3781597222222222,0.24181249999999999
3re,12,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.3629533333333335,1.4700333333333333,0.22711998829546753,1.5560666666666667,1.058524750005669,1.5141166666666668,1.7042500000000003,1.5141166666666668,1.7042500000000003,include,100,2.5235277777777783,3.1544097222222227,2.1303125000000005
3re,12,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.046473333333333325,0.046333333333333324,0.0011553378534245034,0.04793333333333332,1.0345323741007193,0.12486666666666667,0.12815000000000001,0.12486666666666667,0.12815000000000001,include,100,0.2081111111111111,0.26013888888888886,0.1601875
3re,12,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.3333333333338167e-5,1.6666666666687037e-5,9.12870929175852e-6,3.333333333334447e-5,1.9999999999982236,0.06991000000000001,0.07296666666666668,0.06991000000000001,0.07296666666666668,include,100,0.11651666666666669,0.14564583333333336,0.09120833333333335
3re,12,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.9449733333333334,1.9655333333333334,0.11396147533755048,2.0232666666666668,1.0293728589356579,2.43608,2.5197999999999996,2.43608,2.5197999999999996,include,100,4.060133333333334,5.075166666666667,3.1497499999999996
3re,12,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.6500666666666668,1.9167166666666666,0.9087378234703097,2.440766666666667,1.2734102588628127,1.7169400000000001,2.51155,1.7169400000000001,2.51155,include,100,2.861566666666667,3.5769583333333337,3.1394375
3re,13,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.06784666666666667,0.05660000000000001,0.02129393953948191,0.10133333333333333,1.7903415783274437,2.46335,2.5088333333333335,2.46335,2.5088333333333335,include,100,4.105583333333334,5.131979166666667,3.136041666666667
3re,13,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.14096333333333333,0.08046666666666669,0.08384655412650474,0.2334,2.9005799502899743,0.40102,0.6668333333333333,0.40102,0.6668333333333333,include,100,0.6683666666666667,0.8354583333333333,0.8335416666666666
3re,13,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.8503033333333336,3.0729,0.4607138076458697,3.3110333333333335,1.077494657598143,3.19404,3.6364333333333336,3.19404,3.6364333333333336,include,100,5.3234,6.65425,4.545541666666667
3re,13,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.9999999999995217e-5,3.3333333333314856e-5,7.453559925001789e-6,3.333333333334447e-5,1.0000000000008884,0.08338666666666666,0.09761666666666667,0.08338666666666666,0.09761666666666667,include,100,0.13897777777777778,0.17372222222222222,0.12202083333333334
3re,13,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.06350333333333333,0.058383333333333336,0.018614239620964024,0.09630000000000001,1.6494433342848989,0.65907,0.7648166666666667,0.65907,0.7648166666666667,include,100,1.0984500000000001,1.3730625,0.9560208333333333
3re,13,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5.345433333333333,2.5345500000000003,6.744780276639032,17.033333333333335,6.720456622806152,5.461166666666667,17.161883333333336,5.461166666666667,17.161883333333336,include,100,9.101944444444445,11.377430555555556,21.45235416666667
3re,14,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.08610333333333334,0.08719999999999999,0.011260651747469048,0.0986666666666667,1.1314984709480127,2.4264033333333335,2.4542,2.4264033333333335,2.4542,include,100,4.044005555555556,5.055006944444445,3.06775
3re,14,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.1187,0.08043333333333334,0.08370920897169358,0.26839999999999997,3.3369249896394524,0.3367,0.7841666666666666,0.3367,0.7841666666666666,include,100,0.5611666666666667,0.7014583333333334,0.9802083333333332
3re,14,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4.612543333333333,4.659566666666667,0.6178829991502344,5.562566666666666,1.1937948450142002,5.2007900000000005,5.921433333333334,5.2007900000000005,5.921433333333334,include,100,8.667983333333334,10.834979166666667,7.401791666666667
3re,14,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.5446700000000001,0.2874333333333334,0.35612531412567566,0.9374666666666668,3.261509915342688,0.6788633333333334,1.1274166666666667,0.6788633333333334,1.1274166666666667,include,100,1.131438888888889,1.4142986111111113,1.4092708333333335
3re,14,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.00000000000041e-5,3.333333333332966e-5,7.453559924998478e-6,3.333333333334447e-5,1.000000000000444,0.07296333333333334,0.11233333333333334,0.07296333333333334,0.11233333333333334,include,100,0.12160555555555556,0.15200694444444446,0.1404166666666667
3re,14,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.1713366666666667,0.16751666666666667,0.010229908493128255,0.18188333333333334,1.0857626106855038,0.8141533333333334,0.8633000000000001,0.8141533333333334,0.8633000000000001,include,100,1.3569222222222224,1.6961527777777778,1.0791250000000001
3re,14,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.3445666666666667,1.0872166666666667,2.3174457566167783,5.963100000000001,5.484739319056306,2.4424533333333334,6.0701,2.4424533333333334,6.0701,include,100,4.0707555555555555,5.088444444444445,7.587625
3re,15,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.09780666666666667,0.09986666666666669,0.007899987693379991,0.10834999999999996,1.0849465954606134,2.5029566666666665,2.647,2.5029566666666665,2.647,include,100,4.171594444444444,5.214493055555555,3.30875
3re,15,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.10206333333333334,0.0971166666666667,0.007194880510165235,0.10994999999999999,1.1321434700532003,0.30122666666666664,0.3202333333333333,0.30122666666666664,0.3202333333333333,include,100,0.5020444444444444,0.6275555555555555,0.40029166666666666
3re,15,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5.247413333333333,5.43345,0.49809393670047597,5.7267166666666665,1.0539743011653124,5.639233333333333,6.053383333333334,5.639233333333333,6.053383333333334,include,100,9.398722222222222,11.748402777777777,7.566729166666667
3re,15,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.09491333333333334,0.09776666666666665,0.009171357890495578,0.10296666666666665,1.0531878622570747,0.20579666666666666,0.21686666666666668,0.20579666666666666,0.21686666666666668,include,100,0.34299444444444444,0.42874305555555553,0.27108333333333334
3re,15,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.9999999999998175e-5,3.3333333333314856e-5,7.453559924986892e-6,3.333333333334447e-5,1.0000000000008884,0.07564,0.0841,0.07564,0.0841,include,100,0.12606666666666666,0.15758333333333333,0.105125
3re,15,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.4904566666666667,0.5103666666666667,0.04470693241048368,0.5155166666666667,1.0100907844033702,1.41124,1.4662833333333334,1.41124,1.4662833333333334,include,100,2.3520666666666665,2.940083333333333,1.8328541666666667
3re,15,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.9356633333333335,1.8324,1.3468794305624476,4.173450000000001,2.277586771447283,2.056086666666667,4.291300000000001,2.056086666666667,4.291300000000001,include,100,3.4268111111111117,4.28351388888889,5.3641250000000005
3re,16,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.23559000000000002,0.23108333333333336,0.024864428518579618,0.2685,1.1619184998196899,2.6455533333333334,2.698666666666667,2.6455533333333334,2.698666666666667,include,100,4.409255555555556,5.511569444444445,3.373333333333334
3re,16,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.11885666666666668,0.09043333333333334,0.04031973014404846,0.16338333333333335,1.806671581275341,0.32816666666666666,0.4660333333333334,0.32816666666666666,0.4660333333333334,include,100,0.5469444444444443,0.6836805555555554,0.5825416666666667
3re,16,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5.034156666666666,5.804799999999999,1.532786327230395,6.485833333333333,1.1173224457919884,5.42626,6.832633333333334,5.42626,6.832633333333334,include,100,9.043766666666667,11.304708333333334,8.540791666666667
3re,16,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.10872333333333334,0.1283,0.03069349505821859,0.13328333333333336,1.0388412574694728,0.22863333333333336,0.2685,0.22863333333333336,0.2685,include,100,0.3810555555555556,0.4763194444444445,0.335625
3re,16,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.333333333335039e-5,3.333333333334447e-5,1.178511301976926e-5,5.000000000000189e-5,1.4999999999995557,0.11065000000000001,0.15505000000000002,0.11065000000000001,0.15505000000000002,include,100,0.1844166666666667,0.23052083333333337,0.19381250000000003
3re,16,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4.7107600000000005,4.130416666666667,1.3761600863049648,7.171566666666666,1.7362816503581153,6.262986666666667,10.687966666666666,6.262986666666667,10.687966666666666,include,100,10.438311111111112,13.04788888888889,13.359958333333333
3re,16,bayesFPCA,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,1,0,5.9343200000000005,2.250716666666667,10.151702445034456,33.98636666666667,15.100242145094525,6.021876666666667,34.058350000000004,6.021876666666667,34.058350000000004,include,100,10.036461111111112,12.54557638888889,42.57293750000001
3re,17,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.09235333333333333,0.08710000000000001,0.03064217636236404,0.13406666666666664,1.5392269422120164,3.5606933333333335,3.63735,3.5606933333333335,3.63735,include,100,5.93448888888889,7.418111111111112,4.5466875
3re,17,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.16172,0.12369999999999998,0.086041810250082,0.3156333333333334,2.5516033414174086,0.46756333333333333,0.9215833333333333,0.46756333333333333,0.9215833333333333,include,100,0.7792722222222221,0.9740902777777777,1.1519791666666666
3re,17,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,9.789493333333334,10.418966666666668,1.1908498766403954,10.74635,1.0314218620528586,10.596106666666667,11.411833333333334,10.596106666666667,11.411833333333334,include,100,17.66017777777778,22.075222222222223,14.264791666666667
3re,17,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.3333333333332623e-5,3.333333333334447e-5,1.6219309263557786e-17,3.333333333334447e-5,1,0.11096333333333333,0.1123,0.11096333333333333,0.1123,include,100,0.1849388888888889,0.23117361111111112,0.140375
3re,17,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.08925,0.08923333333333332,1.2076147288491832e-4,0.08945000000000002,1.0024280911468064,1.17415,1.4824166666666665,1.17415,1.4824166666666665,include,100,1.9569166666666669,2.4461458333333335,1.8530208333333331
3re,17,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2.11152,1.3133666666666668,2.4041693841521328,6.369683333333334,4.849889596710743,2.25449,6.5400833333333335,2.25449,6.5400833333333335,include,100,3.7574833333333335,4.696854166666667,8.175104166666667
3re,18,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.13224666666666665,0.13756666666666667,0.019322293543411927,0.15025000000000002,1.0921977223164527,4.40944,4.928733333333333,4.40944,4.928733333333333,include,100,7.349066666666667,9.186333333333334,6.160916666666666
3re,18,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.15262,0.12658333333333333,0.04655330934650201,0.20290000000000002,1.6028966425279791,0.4105933333333333,0.5696166666666667,0.4105933333333333,0.5696166666666667,include,100,0.6843222222222222,0.8554027777777777,0.7120208333333333
3re,18,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,7.2304,8.890033333333333,2.8753221575059102,9.6754,1.0883423759191004,7.937263333333334,10.450700000000001,7.937263333333334,10.450700000000001,include,100,13.228772222222224,16.53596527777778,13.063375
3re,18,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.37565333333333334,0.376,0.00470666489612813,0.3801166666666667,1.0109485815602839,0.4993066666666667,0.5049166666666667,0.4993066666666667,0.5049166666666667,include,100,0.8321777777777778,1.0402222222222222,0.6311458333333333
3re,18,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.0000000000001136e-5,3.3333333333314856e-5,7.4535599249885476e-6,3.333333333334447e-5,1.0000000000008884,0.09501,0.10235000000000001,0.09501,0.10235000000000001,include,100,0.15835,0.1979375,0.1279375
3re,18,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.3286833333333333,0.32944999999999997,0.0018014269035652867,0.33085,1.0042495067536805,1.5921166666666666,1.7398,1.5921166666666666,1.7398,include,100,2.6535277777777777,3.3169097222222224,2.17475
3re,18,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.7901233333333333,0.5979,2.58460248258799,6.39065,10.688493059039974,1.9398633333333333,6.611683333333333,1.9398633333333333,6.611683333333333,include,100,3.2331055555555555,4.041381944444444,8.264604166666667
3re,19,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.13970666666666667,0.13036666666666666,0.022983984762341706,0.1807166666666667,1.3862183584760934,3.289146666666667,3.409,3.289146666666667,3.409,include,100,5.481911111111112,6.852388888888889,4.2612499999999995
3re,19,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.16182,0.13749999999999998,0.05469045392022268,0.25965,1.8883636363636365,0.45283666666666667,0.6836166666666667,0.45283666666666667,0.6836166666666667,include,100,0.7547277777777778,0.9434097222222222,0.8545208333333333
3re,19,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6.56397,7.454866666666667,2.9593608414984556,9.510750000000002,1.2757773445534464,7.321116666666667,10.157583333333333,7.321116666666667,10.157583333333333,include,100,12.20186111111111,15.25232638888889,12.696979166666667
3re,19,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.13415333333333335,0.1211,0.05112506913877423,0.22391666666666668,1.8490228461326728,0.2516466666666667,0.4037833333333333,0.2516466666666667,0.4037833333333333,include,100,0.4194111111111111,0.5242638888888889,0.5047291666666667
3re,19,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.999999999999559e-5,5.000000000000189e-5,2.236067977500095e-5,6.666666666665932e-5,1.333333333333136,0.12160000000000001,0.1719166666666667,0.12160000000000001,0.1719166666666667,include,100,0.2026666666666667,0.25333333333333335,0.21489583333333337
3re,19,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.61696,0.6179166666666667,0.008787859365182275,0.6262166666666665,1.0134322319622384,2.15875,2.3066833333333334,2.15875,2.3066833333333334,include,100,3.597916666666667,4.497395833333334,2.883354166666667
3re,19,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.668893333333333,2.3209000000000004,3.412918468798612,9.608949999999998,4.14018268775044,3.8374200000000003,9.763766666666667,3.8374200000000003,9.763766666666667,include,100,6.395700000000001,7.994625000000001,12.204708333333334
3re,20,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.26942333333333335,0.2526166666666667,0.04093830317278268,0.3337666666666667,1.3212377119482748,3.61834,3.8500333333333336,3.61834,3.8500333333333336,include,100,6.030566666666667,7.538208333333333,4.812541666666667
3re,20,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.19772333333333333,0.11966666666666666,0.17578006918368821,0.5121666666666667,4.279944289693594,0.48595,1.1136499999999998,0.48595,1.1136499999999998,include,100,0.8099166666666666,1.0123958333333332,1.3920624999999998
3re,20,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,11.459626666666667,12.92575,4.426740531631473,15.290116666666668,1.1829191084978952,12.17345,15.991066666666667,12.17345,15.991066666666667,include,100,20.289083333333334,25.36135416666667,19.988833333333332
3re,20,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.10572666666666668,0.10018333333333335,0.014114470510004192,0.12168333333333334,1.2146065546498086,0.2234,0.23813333333333334,0.2234,0.23813333333333334,include,100,0.37233333333333335,0.4654166666666667,0.2976666666666667
3re,20,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.33333333333267e-5,3.3333333333314856e-5,1.6219309263557786e-17,3.333333333334447e-5,1.0000000000008884,0.10945333333333333,0.11048333333333335,0.10945333333333333,0.11048333333333335,include,100,0.18242222222222224,0.2280277777777778,0.1381041666666667
3re,20,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6.878556666666667,6.935533333333334,0.11778561539697659,6.9881833333333345,1.0075913412090396,8.526013333333333,8.81515,8.526013333333333,8.81515,include,100,14.210022222222221,17.762527777777777,11.0189375
3re,20,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1.26482,1.4738833333333334,0.5683756171220656,1.8826333333333334,1.27732859905239,1.3761466666666666,1.98925,1.3761466666666666,1.98925,include,100,2.2935777777777777,2.866972222222222,2.4865625
3re,21,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.12764666666666669,0.12723333333333334,0.02877722237773786,0.17076666666666665,1.3421535237097195,4.4365033333333335,4.8341,4.4365033333333335,4.8341,include,100,7.394172222222222,9.242715277777778,6.042625
3re,21,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.19457333333333332,0.20578333333333332,0.016553010803677583,0.20718333333333333,1.0068032720498907,0.55149,0.58845,0.55149,0.58845,include,100,0.91915,1.1489375,0.7355625
3re,21,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,9.997716666666667,9.755716666666668,2.8321662269757795,13.63985,1.3981392106850168,11.159276666666667,14.75475,11.159276666666667,14.75475,include,100,18.598794444444444,23.248493055555556,18.443437499999998
3re,21,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.999999999999559e-5,3.333333333334447e-5,1.4907119849980402e-5,6.666666666662971e-5,1.9999999999982232,0.12584666666666666,0.21175,0.12584666666666666,0.21175,include,100,0.20974444444444446,0.2621805555555556,0.26468749999999996
3re,21,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.16943333333333332,0.1045,0.09830208896277053,0.2903833333333334,2.7787878787878793,1.8685433333333334,2.4175666666666666,1.8685433333333334,2.4175666666666666,include,100,3.1142388888888894,3.892798611111112,3.021958333333333
3re,21,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6.799016666666667,3.887283333333334,6.850910598366145,17.49416666666667,4.500358004947757,7.061563333333334,17.881383333333336,7.061563333333334,17.881383333333336,include,100,11.769272222222222,14.711590277777777,22.35172916666667
3re,22,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.15103,0.15426666666666666,0.024960380828647443,0.17823333333333335,1.1553586862575629,4.125606666666667,4.2555000000000005,4.125606666666667,4.2555000000000005,include,100,6.8760111111111115,8.59501388888889,5.319375000000001
3re,22,FACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.25653333333333334,0.18195,0.11541073691145223,0.3824333333333333,2.101859485206558,0.7608166666666667,1.2230666666666667,0.7608166666666667,1.2230666666666667,include,100,1.2680277777777778,1.5850347222222223,1.5288333333333335
3re,22,HGAM-GS,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,18.542303333333333,18.976733333333335,2.0878953733165533,21.041183333333333,1.1087884813332816,19.80898,22.2418,19.80898,22.2418,include,100,33.014966666666666,41.268708333333336,27.80225
3re,22,Local-GAM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.68708,0.7470166666666667,0.08509412386684917,0.7514000000000001,1.005867785189978,0.85915,0.9279333333333334,0.85915,0.9279333333333334,include,100,1.4319166666666665,1.789895833333333,1.1599166666666667
3re,22,Oracle-GP,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3.999999999999559e-5,3.333333333334447e-5,9.128709291758519e-6,5.000000000000189e-5,1.4999999999995557,0.14689666666666668,0.16596666666666665,0.14689666666666668,0.16596666666666665,include,100,0.24482777777777778,0.3060347222222222,0.2074583333333333
3re,22,PACE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.5362866666666667,0.5336833333333334,0.024026681927483116,0.5765833333333333,1.0803847475094468,2.53004,3.0735,2.53004,3.0735,include,100,4.216733333333334,5.270916666666667,3.841875
3re,22,bayesFPCA,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,5.320543333333333,2.2940833333333335,7.4900407853862845,18.592116666666666,8.104377202223109,5.473136666666666,18.758533333333332,5.473136666666666,18.758533333333332,include,100,9.121894444444443,11.402368055555554,23.448166666666665
3re,23,AdaStruMM,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.18847666666666665,0.19183333333333336,0.034080302636241046,0.23535,1.2268462206776716,4.5844966666666664,5.381466666666666,4.5844966666666664,5.381466666666666,include,100,7.640827777777777,9.551034722222221,6.7268333333333334
