case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label,reference_type,reference_label
2re,21,Population-oracle,rmw2,0.16778110361335286,0.1537884812354807,0.18069338808798038,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,2,"d=500, n_i=2",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,2,Population-oracle,rmw2,0.5355528364878948,0.47403274604221146,0.5907001244456782,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3,"d=50, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,6,Population-oracle,rmw2,0.381477183806875,0.34500284144485294,0.4147562210810421,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3,"d=100, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,10,Population-oracle,rmw2,0.26693200744837653,0.24230175093359363,0.289474100215123,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,3,"d=200, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,14,Population-oracle,rmw2,0.2120568727060408,0.19597845088266633,0.2269992980459682,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,3,"d=300, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,18,Population-oracle,rmw2,0.18662557460498272,0.1706943163991254,0.20129992683137074,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,3,"d=400, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,22,Population-oracle,rmw2,0.16884280246514868,0.1498354791609076,0.18591695208665523,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,3,"d=500, n_i=3",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,3,Population-oracle,rmw2,0.5957620255776572,0.518667542987746,0.6639644283332059,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,"d=50, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,7,Population-oracle,rmw2,0.35207846403913284,0.31376554416404884,0.3866130791576356,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,5,"d=100, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,11,Population-oracle,rmw2,0.2559279131296781,0.23216824162216446,0.2776618465326059,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,5,"d=200, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,15,Population-oracle,rmw2,0.2306852274689675,0.20537816604267198,0.25347811987973873,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,5,"d=300, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,19,Population-oracle,rmw2,0.18430593843315235,0.16415992773744992,0.2024570967110936,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,5,"d=400, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,23,Population-oracle,rmw2,0.15350804141583174,0.13816169010631654,0.16745382929516892,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,5,"d=500, n_i=5",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,4,Population-oracle,rmw2,0.5038425238495527,0.44819262873327514,0.5539295489747147,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,10,"d=50, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,8,Population-oracle,rmw2,0.38184601073120383,0.34357548613731004,0.4166156947933915,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10,"d=100, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,12,Population-oracle,rmw2,0.28096180987799146,0.24532790228308546,0.31255927050915333,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,10,"d=200, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,16,Population-oracle,rmw2,0.21665501177065874,0.19137860853972063,0.239276025635852,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,10,"d=300, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,20,Population-oracle,rmw2,0.1736582612109695,0.15588672794525854,0.18977278894550603,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,10,"d=400, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,24,Population-oracle,rmw2,0.17595793699549944,0.15651443263853362,0.19345703285035212,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,"d=500, n_i=10",0,TRUE,Population oracle bound,population_oracle,Population oracle bound
2re,1,Oracle-GP,time,1.3333333333359103e-5,1.2020108052683981e-5,1.4646558614034226e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023772999999999985,1.3333333333359103e-5,0.02626666666666703,1.6666666668167332e-5,50,2,"d=50, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,5,Oracle-GP,time,1.4000000000426857e-5,1.2796409149747812e-5,1.5203590851105902e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027609833333332518,1.4000000000426857e-5,0.0335999999999937,1.6666666670062114e-5,100,2,"d=100, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,9,Oracle-GP,time,1.2999999999465218e-5,1.1640003203922767e-5,1.4359996795007669e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04409249999999914,1.2999999999465218e-5,0.051099999999996724,1.6666666670062114e-5,200,2,"d=200, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,13,Oracle-GP,time,1.5833333334436854e-5,1.486219014270531e-5,1.68044765261684e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06416483333333205,1.5833333334436854e-5,0.08200000000000121,3.333333334012423e-5,300,2,"d=300, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,17,Oracle-GP,time,1.549999999914083e-5,1.416600936649058e-5,1.6833990631791085e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08081533333333331,1.549999999914083e-5,0.09501666666666703,3.3333333332545106e-5,400,2,"d=400, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,21,Oracle-GP,time,1.7666666666589968e-5,1.6647329732967698e-5,1.8686003600212237e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09819566666666664,1.7666666666589968e-5,0.1274500000000008,3.3333333334439885e-5,500,2,"d=500, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,2,Oracle-GP,time,1.2833333333304608e-5,1.1451713611400763e-5,1.4214953055208454e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02133733333333338,1.2833333333304608e-5,0.0266666666666661,1.6666666667219943e-5,50,3,"d=50, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,6,Oracle-GP,time,1.3333333333321207e-5,1.2020108052649819e-5,1.4646558613992596e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028140500000000127,1.3333333333321207e-5,0.03185000000000097,1.6666666670062114e-5,100,3,"d=100, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,10,Oracle-GP,time,1.3666666667177198e-5,1.2322614113033699e-5,1.5010719221320697e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043897166666666786,1.3666666667177198e-5,0.04946666666666412,3.333333334012423e-5,200,3,"d=200, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,14,Oracle-GP,time,1.3666666666419285e-5,1.2405354972859489e-5,1.492797835997908e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05564666666666623,1.3666666666419285e-5,0.061383333333333213,1.6666666670062114e-5,300,3,"d=300, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,18,Oracle-GP,time,1.5500000000050325e-5,1.4249415765235867e-5,1.6750584234864782e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08288133333333318,1.5500000000050325e-5,0.09681666666666994,3.3333333332545106e-5,400,3,"d=400, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,22,Oracle-GP,time,1.3833333332968323e-5,1.2361070736955294e-5,1.5305595928981353e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07646233333333248,1.3833333332968323e-5,0.08736666666666983,3.333333334012423e-5,500,3,"d=500, n_i=3",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,3,Oracle-GP,time,1.2999999999995756e-5,1.1640003204397802e-5,1.435999679559371e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022583000000000027,1.2999999999995756e-5,0.024650000000000696,1.6666666668167332e-5,50,5,"d=50, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,7,Oracle-GP,time,1.4499999999346111e-5,9.61595381080241e-6,1.9384046187889813e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024650499999999544,1.4499999999346111e-5,0.0406,2.500000000000095e-4,100,5,"d=100, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,11,Oracle-GP,time,1.3499999999263916e-5,1.221205133440935e-5,1.4787948664118482e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04373316666666657,1.3499999999263916e-5,0.05171666666666776,1.6666666670062114e-5,200,5,"d=200, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,15,Oracle-GP,time,1.350000000002183e-5,1.2212051335094955e-5,1.4787948664948703e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05551049999999941,1.350000000002183e-5,0.0651833333333343,1.6666666670062114e-5,300,5,"d=300, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,19,Oracle-GP,time,1.5999999999924817e-5,1.4870320898619697e-5,1.7129679101229936e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079588666666667,1.5999999999924817e-5,0.09463333333333139,3.3333333332545106e-5,400,5,"d=400, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,23,Oracle-GP,time,1.483333333351311e-5,1.3614171449386567e-5,1.6052495217639653e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09009950000000007,1.483333333351311e-5,0.1099333333333334,3.3333333332545106e-5,500,5,"d=500, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,4,Oracle-GP,time,1.3333333333306996e-5,1.2020108052637006e-5,1.4646558613976985e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021462000000000037,1.3333333333306996e-5,0.025166666666666514,1.6666666667219943e-5,50,10,"d=50, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,8,Oracle-GP,time,1.350000000002183e-5,1.2212051335094955e-5,1.4787948664948703e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027370333333332837,1.350000000002183e-5,0.03391666666666424,1.6666666670062114e-5,100,10,"d=100, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,12,Oracle-GP,time,1.283333333352251e-5,1.1451713611595206e-5,1.4214953055449813e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045316833333333,1.283333333352251e-5,0.0558333333333394,1.6666666670062114e-5,200,10,"d=200, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,16,Oracle-GP,time,1.399999999936578e-5,1.2709960846692012e-5,1.529003915203955e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05645300000000058,1.399999999936578e-5,0.06260000000000522,3.333333334012423e-5,300,10,"d=300, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,20,Oracle-GP,time,1.5166666666724875e-5,1.3929949352370893e-5,1.6403383981078855e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798415,1.5166666666724875e-5,0.09528333333332739,3.3333333332545106e-5,400,10,"d=400, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
2re,24,Oracle-GP,time,2.049999999995696e-5,1.2235348911666058e-5,2.8764651088247862e-5,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10242666666666667,2.049999999995696e-5,0.17203333333333334,4.3333333333333e-4,500,10,"d=500, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
