case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label
2re,2,bayesFPCA,coverage,0.896676,0.8839013597163636,0.9094506402836364,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050961666666667,1.0251244999999995,4.859783333333326,4.83731666666666,50,3,"d=50, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,2,bayesFPCA,rmw2,1.021574569287054,0.8260914919041256,1.1852434552578957,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050961666666667,1.0251244999999995,4.859783333333326,4.83731666666666,50,3,"d=50, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,2,bayesFPCA,time,1.0251244999999995,0.7946393157299305,1.2556096842700686,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.050961666666667,1.0251244999999995,4.859783333333326,4.83731666666666,50,3,"d=50, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,6,AdaStruMM,RMISE,1.147593525252396,1.000236302850361,1.2780724302099176,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8175386666666665,0.01687683333333348,1.143683333333335,0.03833333333333636,100,3,"d=100, n_i=3",0,TRUE,AdaStruMM
2re,6,AdaStruMM,ci_width,0.8133013634164066,0.7796874617544,0.8469152650784132,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8175386666666665,0.01687683333333348,1.143683333333335,0.03833333333333636,100,3,"d=100, n_i=3",0,TRUE,AdaStruMM
2re,6,AdaStruMM,coverage,0.943528,0.9355977627611882,0.9514582372388118,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8175386666666665,0.01687683333333348,1.143683333333335,0.03833333333333636,100,3,"d=100, n_i=3",0,TRUE,AdaStruMM
2re,6,AdaStruMM,rmw2,0.4253636736621815,0.38832660259432833,0.45942459605502206,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8175386666666665,0.01687683333333348,1.143683333333335,0.03833333333333636,100,3,"d=100, n_i=3",0,TRUE,AdaStruMM
2re,6,AdaStruMM,time,0.01687683333333348,0.0159789720403447,0.01777469462632226,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8175386666666665,0.01687683333333348,1.143683333333335,0.03833333333333636,100,3,"d=100, n_i=3",0,TRUE,AdaStruMM
2re,6,FACE,RMISE,8.072465871961501,6.445744692352492,9.42240870844478,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12251916666666542,0.039240833333333135,0.1834333333333234,0.06566666666666,100,3,"d=100, n_i=3",0,TRUE,FACE
2re,6,FACE,ci_width,3.1509218919590376,2.886038944917197,3.415804839000878,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12251916666666542,0.039240833333333135,0.1834333333333234,0.06566666666666,100,3,"d=100, n_i=3",0,TRUE,FACE
2re,6,FACE,coverage,0.76239,0.7120339175124116,0.8127460824875884,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12251916666666542,0.039240833333333135,0.1834333333333234,0.06566666666666,100,3,"d=100, n_i=3",0,TRUE,FACE
2re,6,FACE,rmw2,1.198561801708559,1.1140690312692068,1.277478367173639,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12251916666666542,0.039240833333333135,0.1834333333333234,0.06566666666666,100,3,"d=100, n_i=3",0,TRUE,FACE
2re,6,FACE,time,0.039240833333333135,0.037189122740337144,0.041292543926329126,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12251916666666542,0.039240833333333135,0.1834333333333234,0.06566666666666,100,3,"d=100, n_i=3",0,TRUE,FACE
2re,6,HGAM-GS,RMISE,4.135575189406804,4.001734450011044,4.2652181287794715,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18796966666666698,0.12387733333333352,0.36153333333333343,0.2703333333333338,100,3,"d=100, n_i=3",0,TRUE,HGAM-GS
2re,6,HGAM-GS,ci_width,3.0865808590434005,3.021745039666529,3.151416678420272,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18796966666666698,0.12387733333333352,0.36153333333333343,0.2703333333333338,100,3,"d=100, n_i=3",0,TRUE,HGAM-GS
2re,6,HGAM-GS,coverage,0.873842,0.8690826097222721,0.8786013902777279,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18796966666666698,0.12387733333333352,0.36153333333333343,0.2703333333333338,100,3,"d=100, n_i=3",0,TRUE,HGAM-GS
2re,6,HGAM-GS,rmw2,0.8860366179516562,0.8622788365373313,0.9091737923863866,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18796966666666698,0.12387733333333352,0.36153333333333343,0.2703333333333338,100,3,"d=100, n_i=3",0,TRUE,HGAM-GS
2re,6,HGAM-GS,time,0.12387733333333352,0.11247330358211802,0.13528136308454902,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18796966666666698,0.12387733333333352,0.36153333333333343,0.2703333333333338,100,3,"d=100, n_i=3",0,TRUE,HGAM-GS
2re,6,Local-GAM,RMISE,15.097843419480155,10.630839102704613,18.5168845060579,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1523584999999999,0.11004950000000002,0.17433333333333298,0.13076666666666673,100,3,"d=100, n_i=3",0,TRUE,Local-GAM
2re,6,Local-GAM,ci_width,6029128.361553392,4211182.838134456,7847073.884972328,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1523584999999999,0.11004950000000002,0.17433333333333298,0.13076666666666673,100,3,"d=100, n_i=3",0,TRUE,Local-GAM
2re,6,Local-GAM,coverage,0.869377,0.8647503561206588,0.8740036438793412,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1523584999999999,0.11004950000000002,0.17433333333333298,0.13076666666666673,100,3,"d=100, n_i=3",0,TRUE,Local-GAM
2re,6,Local-GAM,rmw2,4.047464556673629,2.581815724598293,5.108636436396262,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1523584999999999,0.11004950000000002,0.17433333333333298,0.13076666666666673,100,3,"d=100, n_i=3",0,TRUE,Local-GAM
2re,6,Local-GAM,time,0.11004950000000002,0.10775332097515891,0.11234567902484113,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1523584999999999,0.11004950000000002,0.17433333333333298,0.13076666666666673,100,3,"d=100, n_i=3",0,TRUE,Local-GAM
2re,6,PACE,RMISE,5.027176764011146,3.1364854474921158,6.3802407063446545,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1730391666666664,0.02406649999999849,0.4646833333333537,0.06418333333331247,100,3,"d=100, n_i=3",0,TRUE,PACE
2re,6,PACE,ci_width,3.963097852434222,3.6848456381156685,4.241350066752776,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1730391666666664,0.02406649999999849,0.4646833333333537,0.06418333333331247,100,3,"d=100, n_i=3",0,TRUE,PACE
2re,6,PACE,coverage,0.864033,0.836738495002201,0.8913275049977991,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1730391666666664,0.02406649999999849,0.4646833333333537,0.06418333333331247,100,3,"d=100, n_i=3",0,TRUE,PACE
2re,6,PACE,rmw2,1.0777225591511606,1.017496986446336,1.134756234430672,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1730391666666664,0.02406649999999849,0.4646833333333537,0.06418333333331247,100,3,"d=100, n_i=3",0,TRUE,PACE
2re,6,PACE,time,0.02406649999999849,0.022190960356337126,0.02594203964365985,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1730391666666664,0.02406649999999849,0.4646833333333537,0.06418333333331247,100,3,"d=100, n_i=3",0,TRUE,PACE
2re,6,bayesFPCA,RMISE,2.6052545321872294,1.9662450702002734,3.115859861880396,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2852081666666657,2.2494499999999995,12.15986666666666,12.101500000000003,100,3,"d=100, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,6,bayesFPCA,ci_width,2.1709878245997563,1.7745619521427711,2.5674136970567414,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2852081666666657,2.2494499999999995,12.15986666666666,12.101500000000003,100,3,"d=100, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,6,bayesFPCA,coverage,0.917422,0.9083022794426208,0.9265417205573792,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2852081666666657,2.2494499999999995,12.15986666666666,12.101500000000003,100,3,"d=100, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,6,bayesFPCA,rmw2,0.8468660754589755,0.6502336675343336,1.0057636288569118,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2852081666666657,2.2494499999999995,12.15986666666666,12.101500000000003,100,3,"d=100, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,6,bayesFPCA,time,2.2494499999999995,1.6779020455169176,2.820997954483081,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2852081666666657,2.2494499999999995,12.15986666666666,12.101500000000003,100,3,"d=100, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,10,AdaStruMM,RMISE,0.9061872596449175,0.8112307272775547,0.9920964702115718,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6008353333333338,0.0350333333333326,1.733550000000014,0.08056666666666387,200,3,"d=200, n_i=3",0,TRUE,AdaStruMM
2re,10,AdaStruMM,ci_width,0.7047446112008817,0.6847929740628925,0.7246962483388709,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6008353333333338,0.0350333333333326,1.733550000000014,0.08056666666666387,200,3,"d=200, n_i=3",0,TRUE,AdaStruMM
2re,10,AdaStruMM,coverage,0.955375,0.9508607723509505,0.9598892276490495,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6008353333333338,0.0350333333333326,1.733550000000014,0.08056666666666387,200,3,"d=200, n_i=3",0,TRUE,AdaStruMM
2re,10,AdaStruMM,rmw2,0.29229883572357157,0.2623315503505664,0.319467332322695,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6008353333333338,0.0350333333333326,1.733550000000014,0.08056666666666387,200,3,"d=200, n_i=3",0,TRUE,AdaStruMM
2re,10,AdaStruMM,time,0.0350333333333326,0.03324355451384814,0.036823112152817056,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6008353333333338,0.0350333333333326,1.733550000000014,0.08056666666666387,200,3,"d=200, n_i=3",0,TRUE,AdaStruMM
2re,10,FACE,RMISE,5.97861737214789,4.503738897168034,7.155701734367688,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1855719999999994,0.06486566666666632,0.20516666666667333,0.0760500000000017,200,3,"d=200, n_i=3",0,TRUE,FACE
2re,10,FACE,ci_width,3.1915098772062303,2.9827034578026868,3.4003162966097737,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1855719999999994,0.06486566666666632,0.20516666666667333,0.0760500000000017,200,3,"d=200, n_i=3",0,TRUE,FACE
2re,10,FACE,coverage,0.849819,0.8120400916393711,0.8875979083606289,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1855719999999994,0.06486566666666632,0.20516666666667333,0.0760500000000017,200,3,"d=200, n_i=3",0,TRUE,FACE
2re,10,FACE,rmw2,0.9534265538792166,0.8869328033867069,1.0155759890626574,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1855719999999994,0.06486566666666632,0.20516666666667333,0.0760500000000017,200,3,"d=200, n_i=3",0,TRUE,FACE
2re,10,FACE,time,0.06486566666666632,0.06371436358910627,0.06601696974422637,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1855719999999994,0.06486566666666632,0.20516666666667333,0.0760500000000017,200,3,"d=200, n_i=3",0,TRUE,FACE
2re,10,HGAM-GS,RMISE,4.057200974595848,3.9698479807752944,4.142712457564165,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7009565000000009,0.5807341666666671,2.2264666666666666,1.8134166666666667,200,3,"d=200, n_i=3",0,TRUE,HGAM-GS
2re,10,HGAM-GS,ci_width,3.094301357217761,3.0432897967179877,3.145312917717534,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7009565000000009,0.5807341666666671,2.2264666666666666,1.8134166666666667,200,3,"d=200, n_i=3",0,TRUE,HGAM-GS
2re,10,HGAM-GS,coverage,0.875136,0.8715636056316463,0.8787083943683538,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7009565000000009,0.5807341666666671,2.2264666666666666,1.8134166666666667,200,3,"d=200, n_i=3",0,TRUE,HGAM-GS
2re,10,HGAM-GS,rmw2,0.8012619793415567,0.7860164872867219,0.8162227641950089,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7009565000000009,0.5807341666666671,2.2264666666666666,1.8134166666666667,200,3,"d=200, n_i=3",0,TRUE,HGAM-GS
2re,10,HGAM-GS,time,0.5807341666666671,0.5438391051015228,0.6176292282318114,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7009565000000009,0.5807341666666671,2.2264666666666666,1.8134166666666667,200,3,"d=200, n_i=3",0,TRUE,HGAM-GS
2re,10,Local-GAM,RMISE,26.216237640180687,0,38.115048130756435,99,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.28048600000000096,0.20929266666666627,0.33941666666666304,0.26408333333333756,200,3,"d=200, n_i=3",0.010000000000000009,TRUE,Local-GAM
2re,10,Local-GAM,ci_width,6149631.070742177,4868362.706412157,7430899.435072197,99,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.28048600000000096,0.20929266666666627,0.33941666666666304,0.26408333333333756,200,3,"d=200, n_i=3",0.010000000000000009,TRUE,Local-GAM
2re,10,Local-GAM,coverage,0.8695247474747475,0.8660052443980393,0.8730442505514557,99,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.28048600000000096,0.20929266666666627,0.33941666666666304,0.26408333333333756,200,3,"d=200, n_i=3",0.010000000000000009,TRUE,Local-GAM
2re,10,Local-GAM,rmw2,7.903275722501192,0,11.69833206682667,99,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.28048600000000096,0.20929266666666627,0.33941666666666304,0.26408333333333756,200,3,"d=200, n_i=3",0.010000000000000009,TRUE,Local-GAM
2re,10,Local-GAM,time,0.20929266666666627,0.206661540985175,0.21192379234815753,100,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.28048600000000096,0.20929266666666627,0.33941666666666304,0.26408333333333756,200,3,"d=200, n_i=3",0,TRUE,Local-GAM
2re,10,PACE,RMISE,3.412796400817964,2.955555876820314,3.8156320585015795,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4048436666666679,0.06441499999999996,0.6520666666666632,0.14331666666666934,200,3,"d=200, n_i=3",0,TRUE,PACE
2re,10,PACE,ci_width,4.2423370686007935,4.023341340640019,4.461332796561568,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4048436666666679,0.06441499999999996,0.6520666666666632,0.14331666666666934,200,3,"d=200, n_i=3",0,TRUE,PACE
2re,10,PACE,coverage,0.918796,0.9002374182622473,0.9373545817377525,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4048436666666679,0.06441499999999996,0.6520666666666632,0.14331666666666934,200,3,"d=200, n_i=3",0,TRUE,PACE
2re,10,PACE,rmw2,0.907085575149727,0.8699353843498152,0.9427729887653555,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4048436666666679,0.06441499999999996,0.6520666666666632,0.14331666666666934,200,3,"d=200, n_i=3",0,TRUE,PACE
2re,10,PACE,time,0.06441499999999996,0.060768164927832526,0.0680618350721674,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4048436666666679,0.06441499999999996,0.6520666666666632,0.14331666666666934,200,3,"d=200, n_i=3",0,TRUE,PACE
2re,10,bayesFPCA,RMISE,2.311959562513652,1.6229378040760032,2.8383775156764464,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5578330000000005,5.499099666666665,21.42575,21.361833333333333,200,3,"d=200, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,10,bayesFPCA,ci_width,2.075450703734036,1.6962954163525972,2.454605991115475,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5578330000000005,5.499099666666665,21.42575,21.361833333333333,200,3,"d=200, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,10,bayesFPCA,coverage,0.9311715,0.9224694979899362,0.9398735020100639,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5578330000000005,5.499099666666665,21.42575,21.361833333333333,200,3,"d=200, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,10,bayesFPCA,rmw2,0.6687313723479804,0.4347944420725232,0.8398553981892775,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5578330000000005,5.499099666666665,21.42575,21.361833333333333,200,3,"d=200, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,10,bayesFPCA,time,5.499099666666665,4.19414251148063,6.804056821852701,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5578330000000005,5.499099666666665,21.42575,21.361833333333333,200,3,"d=200, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,14,AdaStruMM,RMISE,0.8169157177306303,0.7750159390680424,0.856768856775958,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.243998,0.050936999999999996,2.3508666666666613,0.10906666666667965,300,3,"d=300, n_i=3",0,TRUE,AdaStruMM
2re,14,AdaStruMM,ci_width,0.6548313850078419,0.6428957537057891,0.6667670163098947,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.243998,0.050936999999999996,2.3508666666666613,0.10906666666667965,300,3,"d=300, n_i=3",0,TRUE,AdaStruMM
2re,14,AdaStruMM,coverage,0.9536373333333333,0.950954428342097,0.9563202383245697,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.243998,0.050936999999999996,2.3508666666666613,0.10906666666667965,300,3,"d=300, n_i=3",0,TRUE,AdaStruMM
2re,14,AdaStruMM,rmw2,0.22060579236521133,0.20379591773786956,0.23622246964153296,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.243998,0.050936999999999996,2.3508666666666613,0.10906666666667965,300,3,"d=300, n_i=3",0,TRUE,AdaStruMM
2re,14,AdaStruMM,time,0.050936999999999996,0.048423240655998644,0.05345075934400135,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.243998,0.050936999999999996,2.3508666666666613,0.10906666666667965,300,3,"d=300, n_i=3",0,TRUE,AdaStruMM
2re,14,FACE,RMISE,7.899331348806328,5.870441429389153,9.504566741339673,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2092378333333336,0.07981516666666671,0.213900000000001,0.08528333333333649,300,3,"d=300, n_i=3",0,TRUE,FACE
2re,14,FACE,ci_width,3.09967569872546,2.9114853658805484,3.287866031570372,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2092378333333336,0.07981516666666671,0.213900000000001,0.08528333333333649,300,3,"d=300, n_i=3",0,TRUE,FACE
2re,14,FACE,coverage,0.8383913333333334,0.806130517982115,0.8706521486845518,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2092378333333336,0.07981516666666671,0.213900000000001,0.08528333333333649,300,3,"d=300, n_i=3",0,TRUE,FACE
2re,14,FACE,rmw2,0.9672681861351926,0.8801898228603191,1.0471300604756084,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2092378333333336,0.07981516666666671,0.213900000000001,0.08528333333333649,300,3,"d=300, n_i=3",0,TRUE,FACE
2re,14,FACE,time,0.07981516666666671,0.0794025429309266,0.08022779040240682,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2092378333333336,0.07981516666666671,0.213900000000001,0.08528333333333649,300,3,"d=300, n_i=3",0,TRUE,FACE
2re,14,HGAM-GS,RMISE,4.047305412594716,3.966702196118877,4.1263344378446405,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0208793333333332,2.6878840000000004,6.373533333333338,5.9946333333333355,300,3,"d=300, n_i=3",0,TRUE,HGAM-GS
2re,14,HGAM-GS,ci_width,3.095101047826262,3.052148410842556,3.1380536848099685,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0208793333333332,2.6878840000000004,6.373533333333338,5.9946333333333355,300,3,"d=300, n_i=3",0,TRUE,HGAM-GS
2re,14,HGAM-GS,coverage,0.8767983333333333,0.8734422448300763,0.8801544218365904,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0208793333333332,2.6878840000000004,6.373533333333338,5.9946333333333355,300,3,"d=300, n_i=3",0,TRUE,HGAM-GS
2re,14,HGAM-GS,rmw2,0.784053053418594,0.7699325200879582,0.797923740504722,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0208793333333332,2.6878840000000004,6.373533333333338,5.9946333333333355,300,3,"d=300, n_i=3",0,TRUE,HGAM-GS
2re,14,HGAM-GS,time,2.6878840000000004,2.4866302158723164,2.8891377841276844,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0208793333333332,2.6878840000000004,6.373533333333338,5.9946333333333355,300,3,"d=300, n_i=3",0,TRUE,HGAM-GS
2re,14,Local-GAM,RMISE,36.96145908206368,0,53.687465309122075,97,100,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.47458133333333313,0.376351666666667,0.5431833333333316,0.4436500000000024,300,3,"d=300, n_i=3",0.030000000000000027,TRUE,Local-GAM
2re,14,Local-GAM,ci_width,5607984.065575244,4405806.395721206,6810161.735429281,97,100,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.47458133333333313,0.376351666666667,0.5431833333333316,0.4436500000000024,300,3,"d=300, n_i=3",0.030000000000000027,TRUE,Local-GAM
2re,14,Local-GAM,coverage,0.8669896907216494,0.8642122905020612,0.8697670909412377,97,100,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.47458133333333313,0.376351666666667,0.5431833333333316,0.4436500000000024,300,3,"d=300, n_i=3",0.030000000000000027,TRUE,Local-GAM
2re,14,Local-GAM,rmw2,11.348061716701755,0,16.81842395449941,97,100,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.47458133333333313,0.376351666666667,0.5431833333333316,0.4436500000000024,300,3,"d=300, n_i=3",0.030000000000000027,TRUE,Local-GAM
2re,14,Local-GAM,time,0.376351666666667,0.36781849851168313,0.3848848348216508,100,100,100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.47458133333333313,0.376351666666667,0.5431833333333316,0.4436500000000024,300,3,"d=300, n_i=3",0,TRUE,Local-GAM
2re,14,PACE,RMISE,3.359530258716613,2.5953007358037246,3.9796106856326627,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9842868333333331,0.1713953333333341,2.7977166666666675,0.4587333333333333,300,3,"d=300, n_i=3",0,TRUE,PACE
2re,14,PACE,ci_width,4.274087465002958,4.0815156019724865,4.466659328033429,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9842868333333331,0.1713953333333341,2.7977166666666675,0.4587333333333333,300,3,"d=300, n_i=3",0,TRUE,PACE
2re,14,PACE,coverage,0.9374346666666666,0.9226899753256331,0.9521793580077001,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9842868333333331,0.1713953333333341,2.7977166666666675,0.4587333333333333,300,3,"d=300, n_i=3",0,TRUE,PACE
2re,14,PACE,rmw2,0.8247852763866925,0.7818140283304098,0.8656259754618749,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9842868333333331,0.1713953333333341,2.7977166666666675,0.4587333333333333,300,3,"d=300, n_i=3",0,TRUE,PACE
2re,14,PACE,time,0.1713953333333341,0.15976485529795492,0.18302581136871326,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9842868333333331,0.1713953333333341,2.7977166666666675,0.4587333333333333,300,3,"d=300, n_i=3",0,TRUE,PACE
2re,14,bayesFPCA,RMISE,2.145710600784712,1.3793609178857105,2.702870959341061,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.235639166666667,9.153595333333334,46.31003333333333,46.1621,300,3,"d=300, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,14,bayesFPCA,ci_width,1.7524399757583216,1.462956600974357,2.041923350542286,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.235639166666667,9.153595333333334,46.31003333333333,46.1621,300,3,"d=300, n_i=3",0,TRUE,bayesFPCA (oracle K)
2re,14,bayesFPCA,coverage,0.9269306666666667,0.9171851416216097,0.9366761917117237,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.235639166666667,9.153595333333334,46.31003333333333,46.1621,300,3,"d=300, n_i=3",0,TRUE,bayesFPCA (oracle K)
