case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label,reference_type,reference_label
sitar,23,Oracle-SITAR,ci_width,1.1950767288540687,1.1948898758121853,1.195263581895952,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,36.94676333333334,22.499755833333335,119.21768333333333,82.50191666666667,500,5,"d=500, n_i=5",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,4,Oracle-SITAR,ci_width,0.8564503449493985,0.8561905021660815,0.8567101877327156,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.5918069999999993,2.0343463333333336,3.930499999999999,2.258583333333324,50,10,"d=50, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,8,Oracle-SITAR,ci_width,0.8564714305616372,0.8563004198859576,0.8566424412373168,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,7.127670166666666,4.147766833333333,7.4761,4.299016666666671,100,10,"d=100, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,12,Oracle-SITAR,ci_width,0.8563701132016224,0.8562428392121352,0.8564973871911096,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,14.066798833333333,8.368631666666666,16.9132,10.161183333333334,200,10,"d=200, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,16,Oracle-SITAR,ci_width,0.8563909332449606,0.8562938253636407,0.8564880411262805,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,21.057115833333334,12.6830325,30.3068,20.355616666666666,300,10,"d=300, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,20,Oracle-SITAR,ci_width,0.8564207004160092,0.8563281524784048,0.8565132483536135,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,28.291682666666667,16.943771666666667,30.65745,19.290433333333336,400,10,"d=400, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,24,Oracle-SITAR,ci_width,0.8564279738502222,0.8563616638228331,0.8564942838776113,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,35.64804,21.553238,45.73448333333334,28.496550000000003,500,10,"d=500, n_i=10",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,1,Oracle-SITAR,coverage,0.943196,0.9398333811739592,0.9465586188260409,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,3.6850193333333325,2.043738166666668,4.1517833333333325,2.3745499999999993,50,2,"d=50, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,5,Oracle-SITAR,coverage,0.940131,0.9377060219966349,0.9425559780033652,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,6.908833333333335,3.9560445000000013,7.582716666666666,4.348516666666668,100,2,"d=100, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,9,Oracle-SITAR,coverage,0.942695,0.9408063165147907,0.9445836834852092,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,13.389765166666667,7.812804333333333,16.2443,10.254566666666667,200,2,"d=200, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,13,Oracle-SITAR,coverage,0.9414716666666667,0.9397777716474207,0.9431655616859127,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,20.381702833333335,11.973663666666665,23.632783333333336,14.594366666666668,300,2,"d=300, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
sitar,17,Oracle-SITAR,coverage,0.942647,0.9412539609904639,0.9440400390095361,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,26.9219555,15.747548833333333,28.97563333333331,17.078150000000004,400,2,"d=400, n_i=2",0,TRUE,Individual oracle bound,individual_oracle,Individual oracle bound
