case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label
sitar,5,FACE,coverage,0.911085,0.8928263838334195,0.9293436161665806,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37532433333333337,0.03915066666666692,0.41266666666666274,0.04820000000000088,100,2,"d=100, n_i=2",0,TRUE,FACE
sitar,5,FACE,rmw2,2.6878534362320163,2.445836388197028,2.909810397860973,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37532433333333337,0.03915066666666692,0.41266666666666274,0.04820000000000088,100,2,"d=100, n_i=2",0,TRUE,FACE
sitar,5,FACE,time,0.03915066666666692,0.038508171798678895,0.03979316153465494,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37532433333333337,0.03915066666666692,0.41266666666666274,0.04820000000000088,100,2,"d=100, n_i=2",0,TRUE,FACE
sitar,5,HGAM-GS,RMISE,7.553316119475337,7.192496915692629,7.897667815197342,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4202650000000012,0.12406966666666587,1.2274000000000038,0.8946166666666613,100,2,"d=100, n_i=2",0,TRUE,HGAM-GS
sitar,5,HGAM-GS,ci_width,54.20132192024717,-11.19558856849001,119.59823240898434,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4202650000000012,0.12406966666666587,1.2274000000000038,0.8946166666666613,100,2,"d=100, n_i=2",0,TRUE,HGAM-GS
sitar,5,HGAM-GS,coverage,0.924531,0.9055130623615163,0.9435489376384837,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4202650000000012,0.12406966666666587,1.2274000000000038,0.8946166666666613,100,2,"d=100, n_i=2",0,TRUE,HGAM-GS
sitar,5,HGAM-GS,rmw2,2.136029739153666,2.0324173512815964,2.234843574684201,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4202650000000012,0.12406966666666587,1.2274000000000038,0.8946166666666613,100,2,"d=100, n_i=2",0,TRUE,HGAM-GS
sitar,5,HGAM-GS,time,0.12406966666666587,0.09971944653017235,0.1484198868031594,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4202650000000012,0.12406966666666587,1.2274000000000038,0.8946166666666613,100,2,"d=100, n_i=2",0,TRUE,HGAM-GS
sitar,5,PACE,RMISE,12.53207969951271,8.098798585034508,15.764374540999722,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2972456666666666,0.006074833333333223,0.3782999999999999,0.011833333333333347,100,2,"d=100, n_i=2",0,TRUE,PACE
sitar,5,PACE,ci_width,12.75497047835882,11.83089449061004,13.679046466107598,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2972456666666666,0.006074833333333223,0.3782999999999999,0.011833333333333347,100,2,"d=100, n_i=2",0,TRUE,PACE
sitar,5,PACE,coverage,0.870625,0.8245451905925414,0.9167048094074586,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2972456666666666,0.006074833333333223,0.3782999999999999,0.011833333333333347,100,2,"d=100, n_i=2",0,TRUE,PACE
sitar,5,PACE,rmw2,2.5736261017647752,2.5038128852191757,2.6415949082288024,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2972456666666666,0.006074833333333223,0.3782999999999999,0.011833333333333347,100,2,"d=100, n_i=2",0,TRUE,PACE
sitar,5,PACE,time,0.006074833333333223,0.005949315944722262,0.0062003507219441836,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2972456666666666,0.006074833333333223,0.3782999999999999,0.011833333333333347,100,2,"d=100, n_i=2",0,TRUE,PACE
sitar,5,SITAR,RMISE,1418.1035213431899,0,2173.511966158417,25,100,100,0,0,0,0,0,75,0,0,0,25,0,0,0,0,0.75,0,0,0,0.25,0.40540833333333387,0.20805250000000128,1.3957499999999983,1.1904166666666698,100,2,"d=100, n_i=2",0.75,TRUE,SITAR
sitar,5,SITAR,ci_width,NA,NA,NA,0,100,100,0,0,0,0,0,75,0,0,0,25,0,0,0,0,0.75,0,0,0,0.25,0.40540833333333387,0.20805250000000128,1.3957499999999983,1.1904166666666698,100,2,"d=100, n_i=2",1,FALSE,SITAR
sitar,5,SITAR,coverage,NA,NA,NA,0,100,100,0,0,0,0,0,75,0,0,0,25,0,0,0,0,0.75,0,0,0,0.25,0.40540833333333387,0.20805250000000128,1.3957499999999983,1.1904166666666698,100,2,"d=100, n_i=2",1,FALSE,SITAR
sitar,5,SITAR,rmw2,455.23294485852995,0,697.6473655206265,24,100,100,0,0,0,0,0,75,0,0,0,25,0,0,0,0,0.75,0,0,0,0.25,0.40540833333333387,0.20805250000000128,1.3957499999999983,1.1904166666666698,100,2,"d=100, n_i=2",0.76,TRUE,SITAR
sitar,5,SITAR,time,0.20805250000000128,0.17134045812716564,0.24476454187283692,100,100,100,0,0,0,0,0,75,0,0,0,25,0,0,0,0,0.75,0,0,0,0.25,0.40540833333333387,0.20805250000000128,1.3957499999999983,1.1904166666666698,100,2,"d=100, n_i=2",0,TRUE,SITAR
sitar,9,AdaStruMM,RMISE,6.58432150339631,6.398913787675019,6.76464941132034,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8676165,0.0757521666666671,3.5362833333333317,0.19009999999999916,200,2,"d=200, n_i=2",0,TRUE,AdaStruMM
sitar,9,AdaStruMM,ci_width,9.005694495176973,8.40775494163359,9.603634048720357,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8676165,0.0757521666666671,3.5362833333333317,0.19009999999999916,200,2,"d=200, n_i=2",0,TRUE,AdaStruMM
sitar,9,AdaStruMM,coverage,0.9591165,0.9548923062278373,0.9633406937721628,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8676165,0.0757521666666671,3.5362833333333317,0.19009999999999916,200,2,"d=200, n_i=2",0,TRUE,AdaStruMM
sitar,9,AdaStruMM,rmw2,1.6301386728622256,1.563510155250028,1.6941488069092603,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8676165,0.0757521666666671,3.5362833333333317,0.19009999999999916,200,2,"d=200, n_i=2",0,TRUE,AdaStruMM
sitar,9,AdaStruMM,time,0.0757521666666671,0.0717514196888467,0.07975291364448751,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8676165,0.0757521666666671,3.5362833333333317,0.19009999999999916,200,2,"d=200, n_i=2",0,TRUE,AdaStruMM
sitar,9,FACE,RMISE,8.873209866636977,8.530470140403649,9.20319432906039,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6486540000000006,0.12360566666666735,0.8790500000000065,0.24368333333333492,200,2,"d=200, n_i=2",0,TRUE,FACE
sitar,9,FACE,ci_width,10.969116884192676,10.552303524072062,11.38593024431329,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6486540000000006,0.12360566666666735,0.8790500000000065,0.24368333333333492,200,2,"d=200, n_i=2",0,TRUE,FACE
sitar,9,FACE,coverage,0.936088,0.922869670375279,0.9493063296247211,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6486540000000006,0.12360566666666735,0.8790500000000065,0.24368333333333492,200,2,"d=200, n_i=2",0,TRUE,FACE
sitar,9,FACE,rmw2,2.3897310643604106,2.1189373671056506,2.6328185570262255,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6486540000000006,0.12360566666666735,0.8790500000000065,0.24368333333333492,200,2,"d=200, n_i=2",0,TRUE,FACE
sitar,9,FACE,time,0.12360566666666735,0.11618636049786082,0.13102497283547387,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6486540000000006,0.12360566666666735,0.8790500000000065,0.24368333333333492,200,2,"d=200, n_i=2",0,TRUE,FACE
sitar,9,HGAM-GS,RMISE,7.373079365275789,6.9212696764335355,7.798757895933998,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7638843333333334,2.1948023333333344,19.494066666666672,18.851983333333344,200,2,"d=200, n_i=2",0,TRUE,HGAM-GS
sitar,9,HGAM-GS,ci_width,8.213887495551118,7.924115879218079,8.503659111884158,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7638843333333334,2.1948023333333344,19.494066666666672,18.851983333333344,200,2,"d=200, n_i=2",0,TRUE,HGAM-GS
sitar,9,HGAM-GS,coverage,0.9191275,0.8996051892856483,0.9386498107143517,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7638843333333334,2.1948023333333344,19.494066666666672,18.851983333333344,200,2,"d=200, n_i=2",0,TRUE,HGAM-GS
sitar,9,HGAM-GS,rmw2,1.9878226310918965,1.8268108056256351,2.1367358062735877,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7638843333333334,2.1948023333333344,19.494066666666672,18.851983333333344,200,2,"d=200, n_i=2",0,TRUE,HGAM-GS
sitar,9,HGAM-GS,time,2.1948023333333344,1.8548420861958723,2.5347625804707965,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7638843333333334,2.1948023333333344,19.494066666666672,18.851983333333344,200,2,"d=200, n_i=2",0,TRUE,HGAM-GS
sitar,9,PACE,RMISE,9.666525206091753,9.400841946027478,9.925098983175168,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4774296666666671,0.014751666666666628,0.64265,0.02283333333333335,200,2,"d=200, n_i=2",0,TRUE,PACE
sitar,9,PACE,ci_width,12.970983801769638,12.141096066367597,13.800871537171679,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4774296666666671,0.014751666666666628,0.64265,0.02283333333333335,200,2,"d=200, n_i=2",0,TRUE,PACE
sitar,9,PACE,coverage,0.905544,0.8687922032241198,0.9422957967758803,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4774296666666671,0.014751666666666628,0.64265,0.02283333333333335,200,2,"d=200, n_i=2",0,TRUE,PACE
sitar,9,PACE,rmw2,2.3701338649547954,2.3266499069889903,2.4128342848026745,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4774296666666671,0.014751666666666628,0.64265,0.02283333333333335,200,2,"d=200, n_i=2",0,TRUE,PACE
sitar,9,PACE,time,0.014751666666666628,0.014525800746567698,0.014977532586765558,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4774296666666671,0.014751666666666628,0.64265,0.02283333333333335,200,2,"d=200, n_i=2",0,TRUE,PACE
