case,subcase_id,method,metric,estimate,lower,upper,n_available,n_expected,n_read,n_missing,n_oom,n_timeout,n_unknown_missing,n_sim_fail,n_fit_fail,n_pred_fail,n_gp_fail,n_k_fail,n_ci_fail,prop_oom,prop_timeout,prop_unknown_missing,prop_sim_fail,prop_fit_fail,prop_pred_fail,prop_gp_fail,prop_k_fail,prop_ci_fail,mean_time_total,mean_time_fit,max_time_total,max_time_fit,n_clusters,n_obs_per_cluster,subcase_label,prop_metric_missing,show_metric,method_label
3re,13,PACE,RMISE,4.6026807226758795,4.549263854682039,4.655484727745096,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849166666666666,0.0659845000000005,1.1921500000000076,0.10543333333334885,300,2,"d=300, n_i=2",0,TRUE,PACE
3re,13,PACE,ci_width,5.3018863184867575,5.004437946064597,5.599334690908918,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849166666666666,0.0659845000000005,1.1921500000000076,0.10543333333334885,300,2,"d=300, n_i=2",0,TRUE,PACE
3re,13,PACE,coverage,0.8768163333333333,0.8607327269337288,0.8928999397329378,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849166666666666,0.0659845000000005,1.1921500000000076,0.10543333333334885,300,2,"d=300, n_i=2",0,TRUE,PACE
3re,13,PACE,rmw2,1.1358892468375084,1.1010285816066083,1.1697114279374654,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849166666666666,0.0659845000000005,1.1921500000000076,0.10543333333334885,300,2,"d=300, n_i=2",0,TRUE,PACE
3re,13,PACE,time,0.0659845000000005,0.06063472565023794,0.07133427434976307,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849166666666666,0.0659845000000005,1.1921500000000076,0.10543333333334885,300,2,"d=300, n_i=2",0,TRUE,PACE
3re,13,bayesFPCA,RMISE,4.5231047549317225,4.107912444492433,4.903265095480369,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1153193333333333,3.0302495,17.66156666666667,17.575550000000003,300,2,"d=300, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,13,bayesFPCA,ci_width,3.781093856197605,3.557345257066334,4.004842455328876,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1153193333333333,3.0302495,17.66156666666667,17.575550000000003,300,2,"d=300, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,13,bayesFPCA,coverage,0.8096236666666666,0.796111852848036,0.8231354804852973,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1153193333333333,3.0302495,17.66156666666667,17.575550000000003,300,2,"d=300, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,13,bayesFPCA,rmw2,1.207046396632349,1.0276271945593984,1.3630496528917266,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1153193333333333,3.0302495,17.66156666666667,17.575550000000003,300,2,"d=300, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,13,bayesFPCA,time,3.0302495,2.382652416926022,3.677846583073978,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1153193333333333,3.0302495,17.66156666666667,17.575550000000003,300,2,"d=300, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,17,AdaStruMM,RMISE,3.019968627420288,2.981648588809019,3.057808482239975,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.320513666666667,0.1058088333333336,3.4429166666666635,0.19086666666667043,400,2,"d=400, n_i=2",0,TRUE,AdaStruMM
3re,17,AdaStruMM,ci_width,3.2521860374787375,3.180556248521328,3.323815826436147,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.320513666666667,0.1058088333333336,3.4429166666666635,0.19086666666667043,400,2,"d=400, n_i=2",0,TRUE,AdaStruMM
3re,17,AdaStruMM,coverage,0.9561425,0.9528279871729298,0.9594570128270702,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.320513666666667,0.1058088333333336,3.4429166666666635,0.19086666666667043,400,2,"d=400, n_i=2",0,TRUE,AdaStruMM
3re,17,AdaStruMM,rmw2,0.3607774925758713,0.3295277974484417,0.3895282133651483,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.320513666666667,0.1058088333333336,3.4429166666666635,0.19086666666667043,400,2,"d=400, n_i=2",0,TRUE,AdaStruMM
3re,17,AdaStruMM,time,0.1058088333333336,0.09912583084034653,0.11249183582632068,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.320513666666667,0.1058088333333336,3.4429166666666635,0.19086666666667043,400,2,"d=400, n_i=2",0,TRUE,AdaStruMM
3re,17,FACE,RMISE,5.373132952588323,4.801057128997813,5.88990372556974,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3986800000000001,0.15095316666666672,0.4325000000000008,0.16944999999999955,400,2,"d=400, n_i=2",0,TRUE,FACE
3re,17,FACE,ci_width,4.84219023939528,4.649159913260951,5.035220565529609,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3986800000000001,0.15095316666666672,0.4325000000000008,0.16944999999999955,400,2,"d=400, n_i=2",0,TRUE,FACE
3re,17,FACE,coverage,0.88086,0.8582843098195839,0.903435690180416,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3986800000000001,0.15095316666666672,0.4325000000000008,0.16944999999999955,400,2,"d=400, n_i=2",0,TRUE,FACE
3re,17,FACE,rmw2,1.0287988213627535,0.9803718508144116,1.0750465402974454,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3986800000000001,0.15095316666666672,0.4325000000000008,0.16944999999999955,400,2,"d=400, n_i=2",0,TRUE,FACE
3re,17,FACE,time,0.15095316666666672,0.14884661446144054,0.1530597188718929,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3986800000000001,0.15095316666666672,0.4325000000000008,0.16944999999999955,400,2,"d=400, n_i=2",0,TRUE,FACE
3re,17,HGAM-GS,RMISE,6.188183461506898,6.104949823635758,6.270312333323175,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.869664166666666,10.572466166666667,24.952983333333336,22.9762,400,2,"d=400, n_i=2",0,TRUE,HGAM-GS
3re,17,HGAM-GS,ci_width,4.379659137079239,4.31946399232162,4.439854281836857,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.869664166666666,10.572466166666667,24.952983333333336,22.9762,400,2,"d=400, n_i=2",0,TRUE,HGAM-GS
3re,17,HGAM-GS,coverage,0.78670475,0.7795474497087067,0.7938620502912932,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.869664166666666,10.572466166666667,24.952983333333336,22.9762,400,2,"d=400, n_i=2",0,TRUE,HGAM-GS
3re,17,HGAM-GS,rmw2,1.2911415114889244,1.2724148210491641,1.3096004461492183,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.869664166666666,10.572466166666667,24.952983333333336,22.9762,400,2,"d=400, n_i=2",0,TRUE,HGAM-GS
3re,17,HGAM-GS,time,10.572466166666667,9.591377437998208,11.553554895335125,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.869664166666666,10.572466166666667,24.952983333333336,22.9762,400,2,"d=400, n_i=2",0,TRUE,HGAM-GS
3re,17,PACE,RMISE,4.504214305719668,4.4379296145214875,4.569537587136425,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4582938333333333,0.10279749999999861,3.1171833333333336,0.2687833333333335,400,2,"d=400, n_i=2",0,TRUE,PACE
3re,17,PACE,ci_width,5.521681062261868,5.230292884867383,5.813069239656352,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4582938333333333,0.10279749999999861,3.1171833333333336,0.2687833333333335,400,2,"d=400, n_i=2",0,TRUE,PACE
3re,17,PACE,coverage,0.8946155,0.8808256362544638,0.9084053637455363,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4582938333333333,0.10279749999999861,3.1171833333333336,0.2687833333333335,400,2,"d=400, n_i=2",0,TRUE,PACE
3re,17,PACE,rmw2,1.094542204006899,1.0652133095510672,1.12310546159291,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4582938333333333,0.10279749999999861,3.1171833333333336,0.2687833333333335,400,2,"d=400, n_i=2",0,TRUE,PACE
3re,17,PACE,time,0.10279749999999861,0.09421790652739033,0.1113770934726069,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4582938333333333,0.10279749999999861,3.1171833333333336,0.2687833333333335,400,2,"d=400, n_i=2",0,TRUE,PACE
3re,17,bayesFPCA,RMISE,4.109603061947295,3.879030060216474,4.327909477504139,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007256666666667,3.861653666666667,24.466316666666664,24.227699999999995,400,2,"d=400, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,17,bayesFPCA,ci_width,3.6896793191190262,3.4848993738176652,3.8944592644203873,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007256666666667,3.861653666666667,24.466316666666664,24.227699999999995,400,2,"d=400, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,17,bayesFPCA,coverage,0.817287,0.8077477816210341,0.8268262183789659,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007256666666667,3.861653666666667,24.466316666666664,24.227699999999995,400,2,"d=400, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,17,bayesFPCA,rmw2,1.0414285336935216,0.9388503755796133,1.134771674768143,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007256666666667,3.861653666666667,24.466316666666664,24.227699999999995,400,2,"d=400, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,17,bayesFPCA,time,3.861653666666667,2.984005155349324,4.73930217798401,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007256666666667,3.861653666666667,24.466316666666664,24.227699999999995,400,2,"d=400, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,21,AdaStruMM,RMISE,2.957310485735955,2.930620499970386,2.9837617370093383,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173830499999999,0.12297466666666573,4.382016666666668,0.22721666666666732,500,2,"d=500, n_i=2",0,TRUE,AdaStruMM
3re,21,AdaStruMM,ci_width,3.116916491675377,3.0727063846103135,3.1611265987404407,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173830499999999,0.12297466666666573,4.382016666666668,0.22721666666666732,500,2,"d=500, n_i=2",0,TRUE,AdaStruMM
3re,21,AdaStruMM,coverage,0.9564172,0.9536732214595814,0.9591611785404185,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173830499999999,0.12297466666666573,4.382016666666668,0.22721666666666732,500,2,"d=500, n_i=2",0,TRUE,AdaStruMM
3re,21,AdaStruMM,rmw2,0.31538238711014743,0.29791178640104776,0.33193473412995855,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173830499999999,0.12297466666666573,4.382016666666668,0.22721666666666732,500,2,"d=500, n_i=2",0,TRUE,AdaStruMM
3re,21,AdaStruMM,time,0.12297466666666573,0.11542496023355417,0.1305243730997773,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173830499999999,0.12297466666666573,4.382016666666668,0.22721666666666732,500,2,"d=500, n_i=2",0,TRUE,AdaStruMM
3re,21,FACE,RMISE,5.539244257404184,4.351665285861879,6.513790227371089,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57179,0.2223486666666663,0.6723833333333308,0.28518333333333507,500,2,"d=500, n_i=2",0,TRUE,FACE
3re,21,FACE,ci_width,4.7366372740873235,4.526095164511372,4.947179383663275,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57179,0.2223486666666663,0.6723833333333308,0.28518333333333507,500,2,"d=500, n_i=2",0,TRUE,FACE
3re,21,FACE,coverage,0.8876208,0.8638446326180245,0.9113969673819755,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57179,0.2223486666666663,0.6723833333333308,0.28518333333333507,500,2,"d=500, n_i=2",0,TRUE,FACE
3re,21,FACE,rmw2,0.9922888160727996,0.940167331591508,1.0418059212801682,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57179,0.2223486666666663,0.6723833333333308,0.28518333333333507,500,2,"d=500, n_i=2",0,TRUE,FACE
3re,21,FACE,time,0.2223486666666663,0.21548202581295228,0.22921530752038033,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57179,0.2223486666666663,0.6723833333333308,0.28518333333333507,500,2,"d=500, n_i=2",0,TRUE,FACE
3re,21,HGAM-GS,RMISE,6.097575911791101,6.003530982451765,6.190192221801508,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.674983166666667,20.383382,47.597899999999996,44.13821666666666,500,2,"d=500, n_i=2",0,TRUE,HGAM-GS
3re,21,HGAM-GS,ci_width,4.372563511991178,4.322862703523439,4.4222643204589165,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.674983166666667,20.383382,47.597899999999996,44.13821666666666,500,2,"d=500, n_i=2",0,TRUE,HGAM-GS
3re,21,HGAM-GS,coverage,0.7963988,0.7892297830997833,0.8035678169002166,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.674983166666667,20.383382,47.597899999999996,44.13821666666666,500,2,"d=500, n_i=2",0,TRUE,HGAM-GS
3re,21,HGAM-GS,rmw2,1.2697580921138152,1.2479810158151687,1.2911679244552086,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.674983166666667,20.383382,47.597899999999996,44.13821666666666,500,2,"d=500, n_i=2",0,TRUE,HGAM-GS
3re,21,HGAM-GS,time,20.383382,18.46066547204557,22.306098527954433,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.674983166666667,20.383382,47.597899999999996,44.13821666666666,500,2,"d=500, n_i=2",0,TRUE,HGAM-GS
3re,21,PACE,RMISE,4.714644545593837,4.165595442835336,5.206108046249608,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4263868333333334,0.13524783333333157,3.376516666666642,0.3763333333333333,500,2,"d=500, n_i=2",0,TRUE,PACE
3re,21,PACE,ci_width,5.323031146638264,5.055902350098661,5.590159943177866,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4263868333333334,0.13524783333333157,3.376516666666642,0.3763333333333333,500,2,"d=500, n_i=2",0,TRUE,PACE
3re,21,PACE,coverage,0.8882968,0.8723111092245267,0.9042824907754733,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4263868333333334,0.13524783333333157,3.376516666666642,0.3763333333333333,500,2,"d=500, n_i=2",0,TRUE,PACE
3re,21,PACE,rmw2,1.037350249244322,1.0099198970645389,1.0640737195926158,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4263868333333334,0.13524783333333157,3.376516666666642,0.3763333333333333,500,2,"d=500, n_i=2",0,TRUE,PACE
3re,21,PACE,time,0.13524783333333157,0.12617611540824092,0.14431955125842222,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4263868333333334,0.13524783333333157,3.376516666666642,0.3763333333333333,500,2,"d=500, n_i=2",0,TRUE,PACE
3re,21,bayesFPCA,RMISE,4.221462227530775,3.8603672633408204,4.554014851651748,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364647166666667,3.2339631666666664,15.870650000000005,15.701599999999996,500,2,"d=500, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,21,bayesFPCA,ci_width,3.6181102354924697,3.4287337447923183,3.807486726192621,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364647166666667,3.2339631666666664,15.870650000000005,15.701599999999996,500,2,"d=500, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,21,bayesFPCA,coverage,0.825262,0.8137626131456823,0.8367613868543178,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364647166666667,3.2339631666666664,15.870650000000005,15.701599999999996,500,2,"d=500, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,21,bayesFPCA,rmw2,1.0930281689691934,0.925396199496389,1.238169225218401,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364647166666667,3.2339631666666664,15.870650000000005,15.701599999999996,500,2,"d=500, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,21,bayesFPCA,time,3.2339631666666664,2.54765930847,3.9202670248633327,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364647166666667,3.2339631666666664,15.870650000000005,15.701599999999996,500,2,"d=500, n_i=2",0,TRUE,bayesFPCA (oracle K)
3re,2,AdaStruMM,RMISE,2.5516599253842016,2.442934497232673,2.655938213109252,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5110089999999998,0.01655616666666477,0.5554833333333288,0.03296666666666776,50,3,"d=50, n_i=3",0,TRUE,AdaStruMM
3re,2,AdaStruMM,ci_width,2.329339681123323,2.2656803963628773,2.392998965883769,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5110089999999998,0.01655616666666477,0.5554833333333288,0.03296666666666776,50,3,"d=50, n_i=3",0,TRUE,AdaStruMM
3re,2,AdaStruMM,coverage,0.92772,0.9180048536323037,0.9374351463676963,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5110089999999998,0.01655616666666477,0.5554833333333288,0.03296666666666776,50,3,"d=50, n_i=3",0,TRUE,AdaStruMM
3re,2,AdaStruMM,rmw2,0.7448997790653425,0.6920872734126206,0.7942081387668329,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5110089999999998,0.01655616666666477,0.5554833333333288,0.03296666666666776,50,3,"d=50, n_i=3",0,TRUE,AdaStruMM
3re,2,AdaStruMM,time,0.01655616666666477,0.01561405317853165,0.017498280154797888,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5110089999999998,0.01655616666666477,0.5554833333333288,0.03296666666666776,50,3,"d=50, n_i=3",0,TRUE,AdaStruMM
3re,2,FACE,RMISE,8.611696150127079,5.768584221311719,10.72595250995736,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06526400000000133,0.015218166666667761,0.07244999999999588,0.021050000000013825,50,3,"d=50, n_i=3",0,TRUE,FACE
3re,2,FACE,ci_width,3.736087484426675,3.475754037050622,3.9964209318027284,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06526400000000133,0.015218166666667761,0.07244999999999588,0.021050000000013825,50,3,"d=50, n_i=3",0,TRUE,FACE
3re,2,FACE,coverage,0.75014,0.7122125270504265,0.7880674729495736,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06526400000000133,0.015218166666667761,0.07244999999999588,0.021050000000013825,50,3,"d=50, n_i=3",0,TRUE,FACE
3re,2,FACE,rmw2,1.4754507570400912,1.4017855943424873,1.5456089480829995,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06526400000000133,0.015218166666667761,0.07244999999999588,0.021050000000013825,50,3,"d=50, n_i=3",0,TRUE,FACE
3re,2,FACE,time,0.015218166666667761,0.014969963138987956,0.015466370194347566,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06526400000000133,0.015218166666667761,0.07244999999999588,0.021050000000013825,50,3,"d=50, n_i=3",0,TRUE,FACE
3re,2,HGAM-GS,RMISE,5.229630109683011,5.107771945405922,5.348712735035458,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054072000000000724,0.00988550000000032,0.062016666666674304,0.017899999999993574,50,3,"d=50, n_i=3",0,TRUE,HGAM-GS
3re,2,HGAM-GS,ci_width,3.9820585728369893,3.8675277412602758,4.096589404413702,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054072000000000724,0.00988550000000032,0.062016666666674304,0.017899999999993574,50,3,"d=50, n_i=3",0,TRUE,HGAM-GS
3re,2,HGAM-GS,coverage,0.852696,0.8341693096233649,0.8712226903766351,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054072000000000724,0.00988550000000032,0.062016666666674304,0.017899999999993574,50,3,"d=50, n_i=3",0,TRUE,HGAM-GS
3re,2,HGAM-GS,rmw2,1.2771264564737654,1.2378096035398796,1.315268549397772,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054072000000000724,0.00988550000000032,0.062016666666674304,0.017899999999993574,50,3,"d=50, n_i=3",0,TRUE,HGAM-GS
3re,2,HGAM-GS,time,0.00988550000000032,0.009340320559659929,0.01043067944034071,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054072000000000724,0.00988550000000032,0.062016666666674304,0.017899999999993574,50,3,"d=50, n_i=3",0,TRUE,HGAM-GS
3re,2,Local-GAM,RMISE,18.05944867848621,3.136727561902426,25.346564132918612,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07101233333333525,0.0438179999999993,0.07783333333333455,0.0477333333333263,50,3,"d=50, n_i=3",0,TRUE,Local-GAM
3re,2,Local-GAM,ci_width,6463417.254016282,5116756.788328974,7810077.7197035905,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07101233333333525,0.0438179999999993,0.07783333333333455,0.0477333333333263,50,3,"d=50, n_i=3",0,TRUE,Local-GAM
3re,2,Local-GAM,coverage,0.866736,0.8595287490465398,0.8739432509534601,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07101233333333525,0.0438179999999993,0.07783333333333455,0.0477333333333263,50,3,"d=50, n_i=3",0,TRUE,Local-GAM
3re,2,Local-GAM,rmw2,5.150011185845302,0,7.450812369535685,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07101233333333525,0.0438179999999993,0.07783333333333455,0.0477333333333263,50,3,"d=50, n_i=3",0,TRUE,Local-GAM
3re,2,Local-GAM,time,0.0438179999999993,0.04352332402472916,0.044112675975269446,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07101233333333525,0.0438179999999993,0.07783333333333455,0.0477333333333263,50,3,"d=50, n_i=3",0,TRUE,Local-GAM
3re,2,PACE,RMISE,8.448326592294919,2.701974091113961,11.63820348812925,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09411466666666668,0.008892333333332317,0.1766833333333428,0.01316666666668122,50,3,"d=50, n_i=3",0,TRUE,PACE
3re,2,PACE,ci_width,4.079646399404381,3.7567587820558797,4.402534016752883,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09411466666666668,0.008892333333332317,0.1766833333333428,0.01316666666668122,50,3,"d=50, n_i=3",0,TRUE,PACE
3re,2,PACE,coverage,0.780788,0.749838219604368,0.811737780395632,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09411466666666668,0.008892333333332317,0.1766833333333428,0.01316666666668122,50,3,"d=50, n_i=3",0,TRUE,PACE
3re,2,PACE,rmw2,1.4290533744318228,1.3500244486124142,1.5039351987697827,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09411466666666668,0.008892333333332317,0.1766833333333428,0.01316666666668122,50,3,"d=50, n_i=3",0,TRUE,PACE
3re,2,PACE,time,0.008892333333332317,0.008645944560453134,0.0091387221062115,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09411466666666668,0.008892333333332317,0.1766833333333428,0.01316666666668122,50,3,"d=50, n_i=3",0,TRUE,PACE
3re,2,bayesFPCA,RMISE,4.125614295622321,3.771705074495779,4.451474751530026,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5118616666666672,0.4717753333333338,3.0412499999999985,2.9922000000000026,50,3,"d=50, n_i=3",0,TRUE,bayesFPCA (oracle K)
3re,2,bayesFPCA,ci_width,3.496571906105942,3.2060345040394402,3.787109308172444,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5118616666666672,0.4717753333333338,3.0412499999999985,2.9922000000000026,50,3,"d=50, n_i=3",0,TRUE,bayesFPCA (oracle K)
3re,2,bayesFPCA,coverage,0.79337,0.7779084899384876,0.8088315100615124,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5118616666666672,0.4717753333333338,3.0412499999999985,2.9922000000000026,50,3,"d=50, n_i=3",0,TRUE,bayesFPCA (oracle K)
3re,2,bayesFPCA,rmw2,1.3039207095659688,1.1760126758636602,1.420356511541392,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5118616666666672,0.4717753333333338,3.0412499999999985,2.9922000000000026,50,3,"d=50, n_i=3",0,TRUE,bayesFPCA (oracle K)
3re,2,bayesFPCA,time,0.4717753333333338,0.374781561391137,0.5687691052755306,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5118616666666672,0.4717753333333338,3.0412499999999985,2.9922000000000026,50,3,"d=50, n_i=3",0,TRUE,bayesFPCA (oracle K)
3re,6,AdaStruMM,RMISE,2.1874369297787415,2.075161937666328,2.294223959420837,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995324999999987,0.02573033333333499,0.9741000000000023,0.04843333333333628,100,3,"d=100, n_i=3",0,TRUE,AdaStruMM
3re,6,AdaStruMM,ci_width,1.9862396514005891,1.9472699950715864,2.025209307729592,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8995324999999987,0.02573033333333499,0.9741000000000023,0.04843333333333628,100,3,"d=100, n_i=3",0,TRUE,AdaStruMM
